userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299480206,413197,1,10000,0,10000,20.703731097961864,71,9964.089409021992,4_4,6.1,6.1,click,50,5,False,1512299474106
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299481178,414169,2,-10000,0,-10000,-10000,70,-10014.613618188892,4_0,0.972,0.972,click,51,6,False,1512299480206
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299482472,415463,1,10000,0,10000,43.65611959774047,69,0,4_5,1.294,1.294,click,52,7,False,1512299481178
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1512299485143,418134,,10000,,,,,0,,2.671,2.671,click,,7,,1512299482472
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299485986,418977,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,0.843,3.514,reset,53,1,True,1512299485143
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299486806,419797,2,1.2222222222222223,0,1.2222222222222223,-10000,74,,2_7,0.82,0.82,click,54,2,False,1512299485986
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299487594,420585,1,35.91059097800856,0,35.91059097800856,27.835907968710167,73,14.549479866897446,4_3,0.788,0.788,click,55,3,False,1512299486806
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299488490,421481,2,14.613618188892914,0,14.613618188892914,-10000,72,13.391395966670693,5_3,0.896,0.896,click,56,4,False,1512299487594
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299491892,424883,1,20.703731097961864,1,10000,20.703731097961864,71,-15.206859880046693,4_0,3.402,3.402,click,57,5,False,1512299488490
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299493364,426355,2,11.25,0,11.25,-10000,70,-3.3636181888929144,4_4,1.472,1.472,click,58,6,False,1512299491892
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1512299498119,431110,,20.703731097961864,,,,,-15.206859880046693,,4.755,4.755,click,,6,,1512299493364
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299500884,433875,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,2.765,7.52,reset,59,1,True,1512299498119
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299501556,434547,2,1.2222222222222223,0,1.2222222222222223,-10000,74,,2_7,0.672,0.672,click,60,2,False,1512299500884
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299502492,435483,1,35.91059097800856,0,35.91059097800856,27.835907968710167,73,14.549479866897446,4_3,0.936,0.936,click,61,3,False,1512299501556
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299503228,436219,2,14.613618188892914,0,14.613618188892914,-10000,72,13.391395966670693,5_3,0.736,0.736,click,62,4,False,1512299502492
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299504080,437071,1,10000,0,10000,20.703731097961864,71,9964.089409021992,4_4,0.852,0.852,click,63,5,False,1512299503228
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299506116,439107,2,-10000,0,-10000,-10000,70,-10014.613618188892,4_0,2.036,2.036,click,64,6,False,1512299504080
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299507055,440046,1,10000,0,10000,43.65611959774047,69,0,4_5,0.939,0.939,click,65,7,False,1512299506116
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1512299508129,441120,,10000,,,,,0,,1.074,1.074,click,,7,,1512299507055
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,click,1512299511400,444391,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,3.271,4.345,reset,66,1,True,1512299508129
8aa6d830,10_hard_pruned,10,hard,pruned,wrong,reset,1512299630035,563026,,21.36111111111111,,,,,,,118.635,118.635,click,,1,,1512299511400
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196855124,75460,1,11.337049302955895,2,21.36111111111111,11.899166666666666,75,,4_4,74.821,0,,1,1,True,1511196780303
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196869163,89499,2,10000,0,10000,22.874172335600907,74,,4_3,14.039,14.039,click,2,2,False,1511196855124
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196875722,96058,1,-10000,0,-10000,-10000,73,-10011.337049302956,5_5,6.559,6.559,click,3,3,False,1511196869163
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196879569,99905,2,10000,0,10000,10000,72,0,1_0,3.847,3.847,click,4,4,False,1511196875722
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511196882848,103184,,-10000,,,,,-10011.337049302956,,3.279,3.279,click,,4,,1511196879569
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196893631,113967,1,9.502037025855708,4,21.36111111111111,11.899166666666666,75,,4_3,10.783,14.062,reset,5,1,True,1511196882848
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196900430,120766,2,11.25,2,37.4433560090703,11.61111111111111,74,,4_4,6.799,6.799,click,6,2,False,1511196893631
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196905314,125650,1,12.722853822002174,0,12.722853822002174,-10000,73,3.2208167961464653,7_4,4.884,4.884,click,7,3,False,1511196900430
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196927305,147641,2,2.9575056689342407,6,22.874172335600907,11.61111111111111,72,-8.29249433106576,2_3,21.991,21.991,click,8,4,False,1511196905314
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196935631,155967,1,21.53472222222222,1,25.54397060204753,21.53472222222222,71,8.811868400220048,6_3,8.326,8.326,click,9,5,False,1511196927305
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196938933,159269,2,1.2222222222222223,0,1.2222222222222223,-10000,70,-1.7352834467120184,3_0,3.302,3.302,click,10,6,False,1511196935631
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196957742,178078,1,11.36111111111111,1,81.9100680272109,11.36111111111111,69,-10.17361111111111,5_3,18.809,18.809,click,11,7,False,1511196938933
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196960473,180809,2,20.96960931315326,0,20.96960931315326,-10000,68,19.74738709093104,7_3,2.731,2.731,click,12,8,False,1511196957742
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196978417,198753,1,4.527233560090703,1,4.876091253069275,4.527233560090703,67,-6.833877551020407,6_1,17.944,17.944,click,13,9,False,1511196960473
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511196987177,207513,2,0.4722222222222222,22,10000,22.874172335600907,66,-20.49738709093104,7_0,8.76,8.76,click,14,10,False,1511196978417
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197021321,241657,1,2.111317071207181,7,10000,13.222222222222221,65,-2.4159164888835223,3_5,34.144,34.144,click,15,11,False,1511196987177
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197042695,263031,2,22.874172335600907,1,10000,22.874172335600907,64,22.401950113378685,5_0,21.374,21.374,click,16,12,False,1511197021321
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197045554,265890,1,22.851037884581842,0,22.851037884581842,-10000,63,20.73972081337466,4_0,2.859,2.859,click,17,13,False,1511197042695
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197069829,290165,2,10000,0,10000,22.874172335600907,62,9977.125827664398,5_5,24.275,24.275,click,18,14,False,1511197045554
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197078431,298767,,22.851037884581842,,,,,20.73972081337466,,8.602,8.602,click,,14,,1511197069829
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197089995,310331,1,9.502037025855708,4,21.36111111111111,11.899166666666666,75,,4_3,11.564,20.166,reset,19,1,True,1511197078431
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197091802,312138,2,11.25,2,37.4433560090703,11.61111111111111,74,,4_4,1.807,1.807,click,20,2,False,1511197089995
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197093861,314197,1,12.722853822002174,0,12.722853822002174,-10000,73,3.2208167961464653,7_4,2.059,2.059,click,21,3,False,1511197091802
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197109633,329969,2,22.874172335600907,0,22.874172335600907,11.61111111111111,72,11.624172335600907,8_4,15.772,15.772,click,22,4,False,1511197093861
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197112794,333130,1,24.666298655556897,0,24.666298655556897,-10000,71,11.943444833554723,8_3,3.161,3.161,click,23,5,False,1511197109633
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197117990,338326,2,12.72111111111111,0,12.72111111111111,11.003339002267568,70,-10.153061224489797,8_7,5.196,5.196,click,24,6,False,1511197112794
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197119460,339796,1,0,0,0,-10000,69,-24.666298655556897,8_8,1.47,1.47,click,25,7,False,1511197117990
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197123267,343603,,0,,,,,-24.666298655556897,,3.807,3.807,click,,7,,1511197119460
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197141790,362126,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,18.523,22.33,reset,26,1,True,1511197123267
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197145572,365908,2,1.2222222222222223,0,1.2222222222222223,-10000,74,,2_7,3.782,3.782,click,27,2,False,1511197141790
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197146742,367078,1,35.91059097800856,0,35.91059097800856,27.835907968710167,73,14.549479866897446,4_3,1.17,1.17,click,28,3,False,1511197145572
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197150468,370804,2,-10000,1,14.613618188892914,-10000,72,-10001.222222222223,4_4,3.726,3.726,click,29,4,False,1511197146742
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197153288,373624,1,12.722853822002174,2,10000,22.739926773470728,71,-23.187737156006385,7_4,2.82,2.82,click,30,5,False,1511197150468
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197160076,380412,2,12.255833333333332,0,12.255833333333332,-10000,70,10012.255833333333,5_3,6.788,6.788,click,31,6,False,1511197153288
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197183863,404199,,12.722853822002174,,,,,-23.187737156006385,,23.787,23.787,click,,6,,1511197160076
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197201973,422309,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,18.11,41.897,reset,32,1,True,1511197183863
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197204066,424402,2,1.2222222222222223,0,1.2222222222222223,-10000,74,,2_7,2.093,2.093,click,33,2,False,1511197201973
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197216075,436411,1,35.91059097800856,0,35.91059097800856,27.835907968710167,73,14.549479866897446,4_3,12.009,12.009,click,34,3,False,1511197204066
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197217190,437526,2,-10000,1,14.613618188892914,-10000,72,-10001.222222222223,4_4,1.115,1.115,click,35,4,False,1511197216075
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197220300,440636,1,12.722853822002174,2,10000,22.739926773470728,71,-23.187737156006385,7_4,3.11,3.11,click,36,5,False,1511197217190
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197222765,443101,,12.722853822002174,,,,,-23.187737156006385,,2.465,2.465,click,,5,,1511197220300
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197234575,454911,1,11.899166666666666,1,21.36111111111111,11.899166666666666,75,,2_7,11.81,14.275,reset,37,1,True,1511197222765
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197239072,459408,2,-10000,1,2.618055555555556,-10000,74,,4_4,4.497,4.497,click,38,2,False,1511197234575
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197242383,462719,1,10000,0,10000,12.722853822002174,73,9988.100833333334,2_3,3.311,3.311,click,39,3,False,1511197239072
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197248828,469164,,10000,,,,,9988.100833333334,,6.445,6.445,click,,3,,1511197242383
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197256191,476527,1,11.899166666666666,1,21.36111111111111,11.899166666666666,75,,2_7,7.363,13.808,reset,40,1,True,1511197248828
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197264575,484911,2,2.618055555555556,0,2.618055555555556,-10000,74,,2_3,8.384,8.384,click,41,2,False,1511197256191
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197269759,490095,,11.899166666666666,,,,,,,5.184,5.184,click,,2,,1511197264575
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197271075,491411,,,,,,,,,1.316,6.5,reset,,0,,1511197269759
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197282696,503032,1,11.337049302955895,2,21.36111111111111,11.899166666666666,75,,4_4,11.621,18.121,reset,42,1,True,1511197271075
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197288275,508611,2,1.1701988823142668,18,10000,22.874172335600907,74,,2_3,5.579,5.579,click,43,2,False,1511197282696
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197294859,515195,,11.337049302955895,,,,,,,6.584,6.584,click,,2,,1511197288275
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197306111,526447,1,9.502037025855708,4,21.36111111111111,11.899166666666666,75,,4_3,11.252,17.836,reset,44,1,True,1511197294859
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197307155,527491,2,11.25,2,37.4433560090703,11.61111111111111,74,,4_4,1.044,1.044,click,45,2,False,1511197306111
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197308972,529308,1,12.722853822002174,0,12.722853822002174,-10000,73,3.2208167961464653,7_4,1.817,1.817,click,46,3,False,1511197307155
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197319763,540099,2,22.874172335600907,0,22.874172335600907,11.61111111111111,72,11.624172335600907,8_4,10.791,10.791,click,47,4,False,1511197308972
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197327079,547415,1,24.666298655556897,0,24.666298655556897,-10000,71,11.943444833554723,8_3,7.316,7.316,click,48,5,False,1511197319763
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197329866,550202,,24.666298655556897,,,,,11.943444833554723,,2.787,2.787,click,,5,,1511197327079
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197331152,551488,1,11.899166666666666,1,21.36111111111111,11.899166666666666,75,,2_7,1.286,4.073,reset,49,1,True,1511197329866
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197333194,553530,2,2.618055555555556,0,2.618055555555556,-10000,74,,2_3,2.042,2.042,click,50,2,False,1511197331152
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,reset,1511197335803,556139,,11.899166666666666,,,,,,,2.609,2.609,click,,2,,1511197333194
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197339872,560208,1,11.899166666666666,1,21.36111111111111,11.899166666666666,75,,2_7,4.069,6.678,reset,51,1,True,1511197335803
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197340877,561213,2,-10000,1,2.618055555555556,-10000,74,,4_4,1.005,1.005,click,52,2,False,1511197339872
8ea50714,10_hard_pruned,10,hard,pruned,validatedCorrect,click,1511197341996,562332,1,10000,0,10000,12.722853822002174,73,9988.100833333334,2_3,1.119,1.119,click,53,3,False,1511197340877
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918693016,31648,1,21.36111111111111,0,21.36111111111111,11.899166666666666,75,,2_3,31.591,0,,1,1,True,1511918661425
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918703068,41700,2,1.2222222222222223,0,1.2222222222222223,-10000,74,,2_7,10.052,10.052,click,2,2,False,1511918693016
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918712474,51106,1,35.91059097800856,0,35.91059097800856,27.835907968710167,73,14.549479866897446,4_3,9.406,9.406,click,3,3,False,1511918703068
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,reset,1511918716934,55566,,35.91059097800856,,,,,14.549479866897446,,4.46,4.46,click,,3,,1511918712474
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918718860,57492,1,9.502037025855708,4,21.36111111111111,11.899166666666666,75,,4_3,1.926,6.386,reset,4,1,True,1511918716934
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918727598,66230,2,11.25,2,37.4433560090703,11.61111111111111,74,,4_4,8.738,8.738,click,5,2,False,1511918718860
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918729878,68510,1,12.722853822002174,0,12.722853822002174,-10000,73,3.2208167961464653,7_4,2.28,2.28,click,6,3,False,1511918727598
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,reset,1511918737161,75793,,12.722853822002174,,,,,3.2208167961464653,,7.283,7.283,click,,3,,1511918729878
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918739214,77846,1,11.337049302955895,2,21.36111111111111,11.899166666666666,75,,4_4,2.053,9.336,reset,7,1,True,1511918737161
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918745776,84408,2,22.874172335600907,1,10000,22.874172335600907,74,,8_4,6.562,6.562,click,8,2,False,1511918739214
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918749136,87768,1,23.354967864857976,0,23.354967864857976,-10000,73,12.01791856190208,8_3,3.36,3.36,click,9,3,False,1511918745776
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918763886,102518,2,0.4722222222222222,29,10000,19.689999999999998,72,-22.401950113378685,2_7,14.75,14.75,click,10,4,False,1511918749136
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918777569,116201,1,30.61111111111111,3,10000,57.342868916797514,71,7.256143246253135,6_1,13.683,13.683,click,11,5,False,1511918763886
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918779689,118321,2,1.5555555555555556,0,1.5555555555555556,-10000,70,1.0833333333333335,5_0,2.12,2.12,click,12,6,False,1511918777569
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918784394,123026,1,10000,0,10000,10000,69,9969.388888888889,4_3,4.705,4.705,click,13,7,False,1511918779689
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918786704,125336,2,-10000,0,-10000,-10000,68,-10001.555555555555,7_0,2.31,2.31,click,14,8,False,1511918784394
98c10b8a,10_hard_pruned,10,hard,pruned,wrong,click,1511918789083,127715,1,10000,0,10000,10000,67,0,4_5,2.379,2.379,click,15,9,False,1511918786704
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513539986275,26545,1,9.502037025855708,4,21.36111111111111,11.899166666666666,75,,4_3,26.523,0,,1,1,True,1513539959752
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513539988774,29044,2,11.25,2,37.4433560090703,11.61111111111111,74,,4_4,2.499,2.499,click,2,2,False,1513539986275
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513539992637,32907,1,12.722853822002174,0,12.722853822002174,-10000,73,3.2208167961464653,7_4,3.863,3.863,click,3,3,False,1513539988774
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513540030817,71087,2,22.874172335600907,0,22.874172335600907,11.61111111111111,72,11.624172335600907,8_4,38.18,38.18,click,4,4,False,1513539992637
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513540046941,87211,1,-10000,1,24.666298655556897,-10000,71,-10012.722853822002,5_3,16.124,16.124,click,5,5,False,1513540030817
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513540049489,89759,2,21.48639455782313,2,10000,10000,70,-1.387777777777778,2_3,2.548,2.548,click,6,6,False,1513540046941
acdac85f,10_hard_pruned,10,hard,pruned,wrong,click,1513540059152,99422,1,-10000,1,27.132789115646258,-10000,69,0,6_3,9.663,9.663,click,7,7,False,1513540049489
