userid,board_name,board_size,board_type,condition,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,potential_score,path,move_prob,path_prob,path_number,board_state,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
d6c10e9a,10_easy_full,10,easy,full,wrong,reset,1.51192E+12,374139,2,0,,,,,100,100,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [4, 4, 2], [5, 4, 1], [1, 9, 2], [5, 9, 1], [6, 9, 2]]",1,3.24E-12,2,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 1], [1, 0, 0, 0, 1, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 2], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.603,1.603,click,,8,,1.51192E+12
d6c10e9a,10_easy_full,10,easy,full,wrong,reset,1.51192E+12,403240,1,100,,,,,-100,0,"[[1, 8, 1], [1, 9, 2], [4, 9, 1], [0, 5, 2], [2, 8, 1], [4, 4, 2], [4, 8, 1], [0, 8, 2], [5, 8, 1]]",0.600425136,7.14E-12,3,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.417,1.417,click,,9,,1.51192E+12
d6c10e9a,10_easy_full,10,easy,full,wrong,reset,1.51192E+12,491554,2,-28.13811791,,,,,128.1381179,100,"[[6, 7, 1], [4, 4, 2], [5, 4, 1], [4, 7, 2], [4, 8, 1], [5, 5, 2]]",0.111047741,5.79E-07,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 2, 1, 0], [1, 0, 0, 0, 1, 2, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.147,4.147,click,,6,,1.51192E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.5119E+12,48456,1,0.972222222,,,,,-0.972222222,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1]]",0.021641293,1.13E-05,1,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.925,1.925,click,,5,,1.5119E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.5119E+12,89003,2,-0.73595332,,,,,100.7359533,100,"[[4, 4, 1], [5, 2, 2], [4, 1, 1], [4, 2, 2], [3, 2, 1], [1, 9, 2], [1, 8, 1], [2, 9, 2], [2, 8, 1], [4, 9, 2]]",0.002874601,1.09E-32,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 2], [0, 0, 1, 2, 2, 1, 1, 2, 1, 1], [2, 1, 2, 1, 1, 2, 2, 0, 0, 2], [1, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.42,4.42,click,,10,,1.5119E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.5119E+12,139194,2,100,,,,,0,100,"[[4, 9, 1], [0, 5, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [2, 9, 2], [4, 8, 1], [0, 8, 2]]",0.016393443,4.71E-11,3,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 2], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.311,3.311,click,,8,,1.5119E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.51191E+12,184737,1,0.543611111,,,,,-0.543611111,0,"[[4, 9, 1], [0, 5, 2], [1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2], [5, 7, 1], [6, 6, 2], [6, 5, 1], [6, 4, 2], [6, 2, 1], [6, 3, 2], [5, 3, 1]]",0.003242111,3.78E-25,4,"[[0, 0, 0, 0, 1, 2, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 1], [1, 0, 0, 1, 0, 0, 0, 1, 2, 0], [1, 1, 1, 2, 2, 1, 2, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.977,5.977,click,,15,,1.51191E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.51191E+12,207847,2,0,,,,,13.22222222,13.22222222,"[[5, 2, 1], [6, 2, 2], [5, 1, 1], [5, 3, 2], [8, 0, 1], [4, 9, 2]]",6.91E-08,1.51E-30,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 1, 1, 2, 0, 0, 0, 0, 0, 0], [1, 1, 2, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.663,3.663,click,,6,,1.51191E+12
dacfd3d4,10_easy_full,10,easy,full,wrong,reset,1.51191E+12,278523,1,-100,,,,,100,0,"[[0, 5, 1], [4, 9, 2], [1, 8, 1], [1, 9, 2], [5, 2, 1], [4, 4, 2], [4, 7, 1]]",0.0001,5.38E-13,6,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 1, 0, 2], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,16.703,16.703,click,,7,,1.51191E+12
daf74d3f,10_easy_full,10,easy,full,wrong,reset,1.51233E+12,250532,1,100,,,,,-100,0,"[[4, 9, 1], [0, 5, 2], [1, 9, 1], [1, 8, 2], [2, 9, 1], [5, 9, 2], [0, 9, 1]]",0.701144735,0.038166476,4,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 1], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 2], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,37.91,37.91,click,,7,,1.51233E+12
e6abcdb2,10_easy_full,10,easy,full,validatedCorrect,reset,1.51361E+12,92175,1,100,,,,,0,100,"[[1, 9, 1], [1, 8, 2], [4, 9, 1], [0, 5, 2], [2, 9, 1], [0, 9, 2], [5, 9, 1]]",0.699017686,0.000149258,1,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 2], [0, 0, 0, 0, 2, 1, 1, 1, 2, 1], [0, 0, 0, 1, 2, 2, 2, 1, 0, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,16.317,16.317,click,,7,,1.51361E+12
f1fbe0de,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,59594,1,13.22222222,,,,,86.77777778,100,"[[1, 8, 1]]",0.132601478,0.017583152,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,12.651,12.651,click,,1,,1.51361E+12
f1fbe0de,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,114354,2,-32.890839,,,,,48.62879295,15.73795395,"[[0, 5, 1], [4, 9, 2], [0, 3, 1], [4, 4, 2]]",0.112628568,8.38E-06,2,"[[0, 0, 0, 1, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.106,5.106,click,,4,,1.51361E+12
f1fbe0de,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,154453,2,0,,,,,13.39583333,13.39583333,"[[1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",1,3.38E-07,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,10.004,10.004,click,,6,,1.51361E+12
f1fbe0de,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,209228,1,,,,,,-13.22222222,100,"[[0, 5, 1]]",1,0.024186824,4,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.254,18.077,undo,,1,,1.51361E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,43061,1,11.60838482,,,,,-11.60838482,0,"[[4, 9, 1], [4, 4, 2], [5, 9, 1], [2, 9, 2], [6, 9, 1]]",0.059795555,4.50E-17,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 2], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 2, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [1, 1, 0, 0, 0, 0, 0, 0, 0, 1], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.923,4.923,click,,5,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,55583,2,-1.192222222,,,,,18.51776077,17.32553855,"[[2, 8, 1], [1, 8, 2]]",0.004526169,1.14E-07,2,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 2, 0], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,2.026,2.026,click,,2,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,71111,2,0,,,,,13.39583333,13.39583333,"[[1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [4, 8, 1], [5, 8, 2]]",1,3.38E-07,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.818,0.818,click,,6,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,119679,1,0,,,,,100,100,"[[2, 9, 1], [0, 9, 2], [1, 9, 1], [4, 9, 2], [4, 8, 1], [2, 8, 2], [0, 8, 1], [5, 8, 2], [6, 6, 1], [7, 8, 2], [9, 8, 1]]",1.12E-07,1.05E-47,4,"[[0, 0, 0, 0, 1, 0, 2, 0, 1, 2], [0, 0, 0, 0, 2, 1, 1, 1, 0, 1], [0, 0, 0, 1, 2, 2, 2, 1, 2, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 2], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 2, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 1, 0]]",,0.707,0.707,click,,11,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,150854,1,1.111039293,,,,,-1.111039293,0,"[[4, 4, 1], [5, 3, 2], [6, 2, 1]]",0.011895232,2.32E-09,5,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 1, 2, 2, 0, 0, 0], [1, 0, 0, 2, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,1.315,1.315,click,,3,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,182770,2,0,,,,,13.39583333,13.39583333,"[[1, 8, 1], [0, 8, 2], [2, 8, 1], [1, 9, 2], [4, 8, 1], [5, 8, 2]]",1,6.26E-09,6,"[[0, 0, 0, 0, 1, 0, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 0], [1, 0, 0, 0, 0, 0, 0, 0, 2, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,4.431,4.431,click,,6,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,201734,1,12.11111111,,,,,87.88888889,100,"[[1, 8, 1], [1, 9, 2], [2, 8, 1], [0, 8, 2], [0, 5, 1]]",0.12855029,3.96E-08,7,"[[0, 0, 0, 0, 1, 1, 2, 0, 2, 0], [0, 0, 0, 0, 2, 1, 1, 1, 1, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,5.743,5.743,click,,5,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,233049,2,0,,,,,13.22222222,13.22222222,"[[0, 5, 1], [4, 9, 2]]",1,0.121458514,8,"[[0, 0, 0, 0, 1, 1, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 2], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,13.739,13.739,click,,2,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,250256,1,0.694444444,,,,,-0.694444444,0,"[[4, 9, 1], [0, 5, 2], [2, 9, 1], [1, 9, 2], [2, 8, 1]]",0.011087459,6.00E-14,9,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 2], [0, 0, 0, 1, 2, 2, 2, 1, 1, 1], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,7.681,7.681,click,,5,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,271691,,0,,,,,0,0,[],0.011087459,0.011087459,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,21.435,29.116,reset,,0,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,271887,,0,,,,,0,0,[],0.011087459,0.011087459,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.196,29.312,reset,,0,,1.51354E+12
f5dac888,10_easy_full,10,easy,full,wrong,reset,1.51354E+12,272060,,0,,,,,0,0,[],0.011087459,0.011087459,9,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,0.173,29.485,reset,,0,,1.51354E+12
fcf4f6d3,10_easy_full,10,easy,full,wrong,reset,1.51119E+12,100693,2,0,,,,,17.32553855,17.32553855,"[[7, 5, 1], [7, 7, 2], [7, 4, 1], [7, 3, 2]]",6.74E-08,6.78E-21,1,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 2, 1, 1, 1, 2, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,12.651,12.651,click,,4,,1.51119E+12
fedbec09,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,134683,2,-12.39207577,,,,,29.71761432,17.32553855,"[[6, 3, 1], [6, 2, 2], [8, 3, 1], [7, 3, 2]]",0.040639764,2.23E-19,3,"[[0, 0, 0, 0, 1, 0, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 0, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 2, 1, 0, 0, 0, 0, 0, 0], [2, 2, 0, 2, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,6.213,6.213,click,,4,,1.51361E+12
fedbec09,10_easy_full,10,easy,full,wrong,reset,1.51361E+12,153082,1,1.124372627,,,,,-1.124372627,0,"[[4, 8, 1], [2, 8, 2], [4, 9, 1], [0, 5, 2], [5, 7, 1]]",0.011584254,1.16E-09,4,"[[0, 0, 0, 0, 1, 2, 2, 0, 0, 0], [0, 0, 0, 0, 2, 1, 1, 1, 0, 0], [0, 0, 0, 1, 2, 2, 2, 1, 2, 0], [0, 0, 0, 2, 2, 1, 1, 2, 1, 1], [2, 0, 0, 1, 0, 2, 2, 0, 1, 1], [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 2, 2, 2, 0, 0]]",,3.932,3.932,click,,5,,1.51361E+12
