,board,continued,count,path_length,probability,state
119,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
120,6_easy_full,1.0,1.0,6,1.0,"[[0 1 1 2 0 1]
 [0 2 1 1 2 0]
 [1 2 2 2 1 1]
 [2 0 1 1 2 2]
 [1 0 2 2 2 0]
 [0 0 0 0 0 0]]"
121,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 0 1]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
122,6_easy_full,0.0,1.0,2,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
123,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
124,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 2 0 0 0]]"
125,6_easy_full,2.0,2.0,6,1.0,"[[0 1 1 2 1 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 2]
 [2 0 1 1 2 0]
 [1 0 2 2 2 0]
 [0 0 0 0 0 0]]"
126,6_easy_full,0.0,1.0,6,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 2]
 [2 0 1 1 2 1]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
127,6_easy_full,2.0,3.0,2,0.666666666667,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
128,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
129,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 1 1]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
130,6_easy_full,2.0,3.0,2,0.666666666667,"[[0 1 0 2 0 0]
 [0 2 1 1 0 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
131,6_easy_full,4.0,6.0,2,0.666666666667,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 0 0 0]]"
132,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [2 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 0 0 0 0]]"
133,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 0 0]
 [2 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
134,6_easy_full,13.0,16.0,1,0.8125,"[[0 1 0 2 0 1]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
135,6_easy_full,0.0,2.0,2,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 2]
 [2 0 1 1 2 1]
 [1 0 2 2 0 1]
 [0 0 0 0 0 0]]"
136,6_easy_full,0.0,1.0,6,0.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 1 2]
 [0 0 0 2 1 1]]"
137,6_easy_full,1.0,2.0,3,0.5,"[[2 1 1 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
138,6_easy_full,2.0,2.0,5,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 1 2 2 2 1]
 [0 0 0 0 0 0]]"
139,6_easy_full,0.0,1.0,2,0.0,"[[0 1 0 2 0 0]
 [1 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
140,6_easy_full,0.0,1.0,1,0.0,"[[0 1 0 2 0 1]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
141,6_easy_full,1.0,2.0,7,0.5,"[[0 1 2 2 2 1]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 1]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
142,6_easy_full,0.0,1.0,6,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 1]
 [1 2 1 2 1 2]]"
143,6_easy_full,0.0,1.0,6,0.0,"[[0 1 2 2 2 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [1 1 1 1 2 0]]"
144,6_easy_full,0.0,1.0,1,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 2]
 [0 0 0 0 0 0]]"
145,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 1]
 [0 0 0 0 0 0]]"
146,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 1 0]
 [1 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
147,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 2]
 [1 1 2 2 0 1]
 [0 0 0 0 0 0]]"
148,6_easy_full,1.0,3.0,3,0.333333333333,"[[0 1 1 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 2]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
149,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 1 0]
 [0 0 0 0 0 0]]"
150,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 0 2 2 2 0]
 [0 0 0 0 0 0]]"
151,6_easy_full,1.0,2.0,6,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 1 0]
 [2 0 1 2 0 0]]"
152,6_easy_full,1.0,2.0,5,0.5,"[[0 1 2 2 2 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 1 1 1 0 0]]"
153,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 1]
 [0 0 0 0 0 0]]"
154,6_easy_full,2.0,4.0,3,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 2 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
155,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 1 1 1 2 1]
 [1 2 2 2 0 0]
 [0 0 2 0 0 0]]"
156,6_easy_full,2.0,3.0,6,0.666666666667,"[[0 1 0 2 0 0]
 [0 2 1 1 0 2]
 [1 2 2 2 1 1]
 [2 1 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 2 0 0 0]]"
157,6_easy_full,2.0,4.0,4,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 2 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 0 0 0 0]]"
158,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
159,6_easy_full,1.0,1.0,2,1.0,"[[2 1 1 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
160,6_easy_full,1.0,2.0,3,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 2 2 2 1 1]
 [0 0 0 0 0 0]]"
161,6_easy_full,1.0,1.0,5,1.0,"[[0 1 1 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 2]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
162,6_easy_full,1.0,2.0,2,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 2 0]
 [0 0 0 0 0 0]]"
163,6_easy_full,1.0,2.0,5,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [1 2 0 0 2 1]]"
164,6_easy_full,1.0,2.0,5,0.5,"[[1 1 0 2 0 0]
 [0 2 1 1 2 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 1 2 2 1 0]
 [0 0 0 0 0 0]]"
165,6_easy_full,1.0,1.0,5,1.0,"[[0 1 1 2 1 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 2]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
166,6_easy_full,0.0,1.0,7,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 2 0 0]]"
167,6_easy_full,2.0,3.0,5,0.666666666667,"[[0 1 2 2 0 1]
 [0 2 1 1 2 1]
 [1 2 2 2 1 2]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
168,6_easy_full,0.0,1.0,6,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [1 2 0 0 2 1]]"
169,6_easy_full,1.0,3.0,4,0.333333333333,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 1 0]
 [2 0 0 0 0 0]]"
170,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 2 1]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
171,6_easy_full,0.0,1.0,4,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 1 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
172,6_easy_full,0.0,1.0,6,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 2]
 [1 1 2 2 2 1]
 [0 0 0 0 0 0]]"
173,6_easy_full,1.0,1.0,6,1.0,"[[0 1 0 2 2 0]
 [1 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
174,6_easy_full,0.0,1.0,4,0.0,"[[1 1 1 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 2]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
175,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 1 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 2 2 2 2 0]
 [0 0 0 0 0 0]]"
176,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 1 2 2 0 0]
 [0 2 2 0 0 0]]"
177,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
178,6_easy_full,1.0,3.0,2,0.333333333333,"[[0 1 0 2 0 0]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 2 1]]"
179,6_easy_full,1.0,3.0,1,0.333333333333,"[[0 1 2 2 0 1]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
180,6_easy_full,5.0,6.0,3,0.833333333333,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 1 0]
 [0 0 0 0 0 0]]"
181,6_easy_full,0.0,1.0,4,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 0 0 0 0]]"
182,6_easy_full,1.0,1.0,3,1.0,"[[1 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
183,6_easy_full,1.0,1.0,15,1.0,"[[0 1 2 2 1 2]
 [1 2 1 1 2 1]
 [1 2 2 2 1 1]
 [2 2 1 1 2 2]
 [1 1 2 2 2 1]
 [0 0 0 1 1 2]]"
184,6_easy_full,1.0,2.0,2,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 2]
 [0 0 0 0 0 1]]"
185,6_easy_full,0.0,1.0,4,0.0,"[[1 1 1 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
186,6_easy_full,1.0,1.0,6,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 0 1]
 [0 0 0 0 0 0]]"
187,6_easy_full,0.0,1.0,6,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 1 2 2 2 1]
 [0 2 2 1 0 0]]"
188,6_easy_full,1.0,1.0,5,1.0,"[[0 1 1 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 0 0 0 1]]"
189,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
190,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 0 0 0 0]]"
191,6_easy_full,2.0,4.0,2,0.5,"[[0 1 0 2 0 1]
 [0 2 1 1 0 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
192,6_easy_full,1.0,2.0,5,0.5,"[[0 1 2 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
193,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 2 1]]"
194,6_easy_full,1.0,1.0,2,1.0,"[[1 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
195,6_easy_full,0.0,1.0,6,0.0,"[[0 1 2 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 1 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 0 0 0]]"
196,6_easy_full,4.0,5.0,3,0.8,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
197,6_easy_full,0.0,1.0,1,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
198,6_easy_full,0.0,1.0,2,0.0,"[[0 1 1 2 2 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
199,6_easy_full,1.0,1.0,4,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 0 0 0]]"
200,6_easy_full,1.0,1.0,9,1.0,"[[0 1 2 2 1 2]
 [1 2 1 1 2 1]
 [1 2 2 2 1 1]
 [2 2 1 1 2 0]
 [1 1 2 2 0 0]
 [0 0 0 0 0 0]]"
201,6_easy_full,0.0,1.0,5,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 2 2 2 2 1]
 [0 0 0 0 0 0]]"
202,6_easy_full,1.0,1.0,6,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 1 2 2 2 1]
 [0 0 0 0 0 2]]"
203,6_easy_full,1.0,2.0,5,0.5,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 1]
 [2 2 1 1 2 0]
 [1 1 2 2 2 1]
 [0 0 0 0 0 0]]"
204,6_easy_full,0.0,1.0,5,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 1]
 [1 2 2 2 1 2]
 [2 0 1 1 2 2]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
205,6_easy_full,0.0,1.0,8,0.0,"[[0 1 2 2 2 1]
 [0 2 1 1 1 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 1]
 [1 1 2 2 2 0]
 [0 0 0 0 0 0]]"
206,6_easy_full,0.0,1.0,3,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 2 1]]"
207,6_easy_full,0.0,1.0,4,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 2]
 [1 1 2 2 1 0]
 [0 0 0 0 0 0]]"
208,6_easy_full,0.0,1.0,5,0.0,"[[0 1 0 2 1 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 2 2 2 2 1]
 [0 0 0 0 0 0]]"
209,6_easy_full,1.0,1.0,3,1.0,"[[0 1 0 2 2 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 1 1 0 0 0]]"
210,6_easy_full,2.0,2.0,2,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 2 0]
 [0 0 0 0 0 0]]"
211,6_easy_full,0.0,1.0,6,0.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 1]
 [2 1 1 1 2 1]
 [1 2 2 2 0 0]
 [0 0 2 0 0 0]]"
212,6_easy_full,0.0,1.0,5,0.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 1]
 [1 1 2 2 2 0]
 [0 0 1 0 0 0]]"
213,6_easy_full,1.0,1.0,6,1.0,"[[0 1 2 2 1 2]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
214,6_easy_full,1.0,1.0,5,1.0,"[[0 1 1 2 0 1]
 [0 2 1 1 2 0]
 [1 2 2 2 1 1]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
215,6_easy_full,0.0,1.0,6,0.0,"[[0 1 1 2 0 1]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 2]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
216,6_easy_full,4.0,4.0,2,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 0 2 2 0 1]
 [0 0 0 0 0 0]]"
217,6_easy_full,7.0,8.0,2,0.875,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 2 2 2 0 0]
 [0 0 0 0 0 0]]"
218,6_easy_full,0.0,1.0,4,0.0,"[[0 1 1 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 1]
 [2 0 1 1 2 2]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
219,6_easy_full,1.0,1.0,8,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 0]
 [1 2 2 2 1 1]
 [2 2 1 1 2 1]
 [1 1 2 2 2 1]
 [0 0 0 0 2 0]]"
220,6_easy_full,0.0,1.0,6,0.0,"[[0 1 0 2 1 1]
 [0 2 1 1 2 1]
 [1 2 2 2 1 2]
 [2 0 1 1 2 2]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
221,6_easy_full,2.0,3.0,2,0.666666666667,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 2 2 2 0 1]
 [0 0 0 0 0 0]]"
222,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 1]
 [2 0 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 2 0 0]]"
223,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 1 2 2 0 0]
 [0 2 2 1 0 0]]"
224,6_easy_full,0.0,1.0,2,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 1]
 [1 2 2 2 1 2]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
225,6_easy_full,1.0,1.0,4,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 2 2 2 1 0]
 [1 0 0 0 0 0]]"
226,6_easy_full,1.0,1.0,6,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 0 2 2 0 0]
 [1 2 0 0 0 1]]"
227,6_easy_full,1.0,1.0,4,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 0 2]
 [0 0 0 0 0 1]]"
228,6_easy_full,1.0,1.0,6,1.0,"[[0 1 0 2 2 1]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 1 2 2 1 0]
 [0 0 2 0 0 0]]"
229,6_easy_full,1.0,1.0,8,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 2]
 [2 2 1 1 2 1]
 [1 1 2 2 2 1]
 [0 0 0 0 0 0]]"
230,6_easy_full,1.0,1.0,5,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
231,6_easy_full,0.0,1.0,3,0.0,"[[0 1 0 2 1 1]
 [0 2 1 1 2 2]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
232,6_easy_full,47.0,49.0,2,0.959183673469,"[[0 1 2 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 1]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
233,6_easy_full,1.0,2.0,1,0.5,"[[0 1 0 2 0 0]
 [1 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 0 2 2 0 0]
 [0 0 0 0 0 0]]"
234,6_easy_full,1.0,1.0,4,1.0,"[[0 1 0 2 0 0]
 [0 2 1 1 2 1]
 [1 2 2 2 1 0]
 [2 2 1 1 2 0]
 [1 0 2 2 1 0]
 [0 0 0 0 0 0]]"
235,6_easy_full,0.0,1.0,6,0.0,"[[0 1 1 2 1 0]
 [0 2 1 1 1 2]
 [1 2 2 2 1 2]
 [2 0 1 1 2 0]
 [1 0 2 2 2 1]
 [0 0 0 0 0 0]]"
236,6_easy_full,1.0,2.0,8,0.5,"[[0 1 2 2 0 0]
 [0 2 1 1 0 1]
 [1 2 2 2 1 1]
 [2 2 1 1 2 2]
 [1 1 2 2 2 1]
 [0 0 0 0 0 0]]"
237,6_easy_full,1.0,1.0,5,1.0,"[[0 1 2 2 0 0]
 [0 2 1 1 1 0]
 [1 2 2 2 1 0]
 [2 1 1 1 2 0]
 [1 2 2 2 1 0]
 [0 0 0 0 0 0]]"
238,6_easy_full,0.0,1.0,2,0.0,"[[0 1 0 2 0 0]
 [0 2 1 1 0 0]
 [1 2 2 2 1 0]
 [2 0 1 1 2 0]
 [1 1 2 2 2 0]
 [0 0 1 0 0 0]]"
