position,solved,time_rel,userid,prev_action,board_name,player,time_between,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,board_size,board_type,condition,time_rel_sec
0_5,validatedCorrect,93326,3ac5170c,click,logs/10_easy_full_dec19,2,3.001,1.5112E+12,1.5112E+12,12,FALSE,4,10,easy,full,93.326
2_8,validatedCorrect,103011,3ac5170c,click,logs/10_easy_full_dec19,1,9.685,1.5112E+12,1.5112E+12,13,FALSE,5,10,easy,full,103.011
4_8,validatedCorrect,107863,3ac5170c,click,logs/10_easy_full_dec19,2,4.852,1.5112E+12,1.5112E+12,14,FALSE,6,10,easy,full,107.863
0_8,validatedCorrect,108903,3ac5170c,click,logs/10_easy_full_dec19,1,1.04,1.5112E+12,1.5112E+12,15,FALSE,7,10,easy,full,108.903
1_9,validatedCorrect,118436,3ac5170c,reset,logs/10_easy_full_dec19,1,7.889,1.5112E+12,1.5112E+12,16,TRUE,1,10,easy,full,118.436
1_8,validatedCorrect,119360,3ac5170c,click,logs/10_easy_full_dec19,2,0.924,1.5112E+12,1.5112E+12,17,FALSE,2,10,easy,full,119.36
4_9,validatedCorrect,122769,3ac5170c,click,logs/10_easy_full_dec19,1,3.409,1.5112E+12,1.5112E+12,18,FALSE,3,10,easy,full,122.769
0_5,validatedCorrect,124857,3ac5170c,click,logs/10_easy_full_dec19,2,2.088,1.5112E+12,1.5112E+12,19,FALSE,4,10,easy,full,124.857
2_9,validatedCorrect,129272,3ac5170c,click,logs/10_easy_full_dec19,1,4.415,1.5112E+12,1.5112E+12,20,FALSE,5,10,easy,full,129.272
0_9,validatedCorrect,131440,3ac5170c,click,logs/10_easy_full_dec19,2,2.168,1.5112E+12,1.5112E+12,21,FALSE,6,10,easy,full,131.44
5_9,validatedCorrect,133380,3ac5170c,click,logs/10_easy_full_dec19,1,1.94,1.5112E+12,1.5112E+12,22,FALSE,7,10,easy,full,133.38
4_9,validatedCorrect,2,3dfad0f2,,logs/10_easy_full_dec19,1,0.002,1.51354E+12,1.51354E+12,1,TRUE,1,10,easy,full,0.002
0_5,validatedCorrect,3162,3dfad0f2,click,logs/10_easy_full_dec19,2,3.16,1.51354E+12,1.51354E+12,2,FALSE,2,10,easy,full,3.162
1_8,validatedCorrect,12849,3dfad0f2,click,logs/10_easy_full_dec19,1,9.687,1.51354E+12,1.51354E+12,3,FALSE,3,10,easy,full,12.849
2_8,validatedCorrect,19306,3dfad0f2,click,logs/10_easy_full_dec19,2,6.457,1.51354E+12,1.51354E+12,4,FALSE,4,10,easy,full,19.306
5_2,validatedCorrect,38264,3dfad0f2,undo,logs/10_easy_full_dec19,1,2.463,1.51354E+12,1.51354E+12,5,TRUE,1,10,easy,full,38.264
4_4,validatedCorrect,41729,3dfad0f2,click,logs/10_easy_full_dec19,2,3.465,1.51354E+12,1.51354E+12,6,FALSE,2,10,easy,full,41.729
5_4,validatedCorrect,43338,3dfad0f2,click,logs/10_easy_full_dec19,1,1.609,1.51354E+12,1.51354E+12,7,FALSE,3,10,easy,full,43.338
5_1,validatedCorrect,106857,3dfad0f2,undo,logs/10_easy_full_dec19,1,10.649,1.51354E+12,1.51354E+12,8,TRUE,1,10,easy,full,106.857
4_8,wrong,1,55c68fc5,,logs/10_easy_full_dec19,1,0.001,1.51228E+12,1.51228E+12,1,TRUE,1,10,easy,full,0.001
5_7,wrong,12425,55c68fc5,click,logs/10_easy_full_dec19,2,12.424,1.51228E+12,1.51228E+12,2,FALSE,2,10,easy,full,12.425
5_8,wrong,20634,55c68fc5,click,logs/10_easy_full_dec19,1,8.209,1.51228E+12,1.51228E+12,3,FALSE,3,10,easy,full,20.634
6_8,wrong,23378,55c68fc5,click,logs/10_easy_full_dec19,2,2.744,1.51228E+12,1.51228E+12,4,FALSE,4,10,easy,full,23.378
2_8,wrong,32458,55c68fc5,click,logs/10_easy_full_dec19,1,9.08,1.51228E+12,1.51228E+12,5,FALSE,5,10,easy,full,32.458
1_8,wrong,33674,55c68fc5,click,logs/10_easy_full_dec19,2,1.216,1.51228E+12,1.51228E+12,6,FALSE,6,10,easy,full,33.674
4_4,wrong,53553,55c68fc5,reset,logs/10_easy_full_dec19,1,8.722,1.51228E+12,1.51228E+12,7,TRUE,1,10,easy,full,53.553
4_2,wrong,54849,55c68fc5,click,logs/10_easy_full_dec19,2,1.296,1.51228E+12,1.51228E+12,8,FALSE,2,10,easy,full,54.849
5_3,wrong,59713,55c68fc5,click,logs/10_easy_full_dec19,1,4.864,1.51228E+12,1.51228E+12,9,FALSE,3,10,easy,full,59.713
6_2,wrong,60602,55c68fc5,click,logs/10_easy_full_dec19,2,0.889,1.51228E+12,1.51228E+12,10,FALSE,4,10,easy,full,60.602
5_4,wrong,71730,55c68fc5,click,logs/10_easy_full_dec19,1,11.128,1.51228E+12,1.51228E+12,11,FALSE,5,10,easy,full,71.73
5_2,wrong,73657,55c68fc5,click,logs/10_easy_full_dec19,2,1.927,1.51228E+12,1.51228E+12,12,FALSE,6,10,easy,full,73.657
6_5,wrong,78089,55c68fc5,click,logs/10_easy_full_dec19,1,4.432,1.51228E+12,1.51228E+12,13,FALSE,7,10,easy,full,78.089
7_7,wrong,81201,55c68fc5,click,logs/10_easy_full_dec19,2,3.112,1.51228E+12,1.51228E+12,14,FALSE,8,10,easy,full,81.201
3_2,wrong,84953,55c68fc5,click,logs/10_easy_full_dec19,1,3.752,1.51228E+12,1.51228E+12,15,FALSE,9,10,easy,full,84.953
4_4,wrong,90432,55c68fc5,reset,logs/10_easy_full_dec19,1,1.002,1.51228E+12,1.51228E+12,16,TRUE,1,10,easy,full,90.432
4_2,wrong,95593,55c68fc5,click,logs/10_easy_full_dec19,2,5.161,1.51228E+12,1.51228E+12,17,FALSE,2,10,easy,full,95.593
5_3,wrong,102976,55c68fc5,click,logs/10_easy_full_dec19,1,7.383,1.51228E+12,1.51228E+12,18,FALSE,3,10,easy,full,102.976
6_2,wrong,105305,55c68fc5,click,logs/10_easy_full_dec19,2,2.329,1.51228E+12,1.51228E+12,19,FALSE,4,10,easy,full,105.305
5_4,wrong,111057,55c68fc5,click,logs/10_easy_full_dec19,1,5.752,1.51228E+12,1.51228E+12,20,FALSE,5,10,easy,full,111.057
5_2,wrong,112177,55c68fc5,click,logs/10_easy_full_dec19,2,1.12,1.51228E+12,1.51228E+12,21,FALSE,6,10,easy,full,112.177
6_5,wrong,116721,55c68fc5,click,logs/10_easy_full_dec19,1,4.544,1.51228E+12,1.51228E+12,22,FALSE,7,10,easy,full,116.721
3_2,wrong,119001,55c68fc5,click,logs/10_easy_full_dec19,2,2.28,1.51228E+12,1.51228E+12,23,FALSE,8,10,easy,full,119.001
7_7,wrong,121018,55c68fc5,click,logs/10_easy_full_dec19,1,2.017,1.51228E+12,1.51228E+12,24,FALSE,9,10,easy,full,121.018
8_7,wrong,122217,55c68fc5,click,logs/10_easy_full_dec19,2,1.199,1.51228E+12,1.51228E+12,25,FALSE,10,10,easy,full,122.217
4_4,wrong,129096,55c68fc5,reset,logs/10_easy_full_dec19,1,5.106,1.51228E+12,1.51228E+12,26,TRUE,1,10,easy,full,129.096
4_2,wrong,134289,55c68fc5,click,logs/10_easy_full_dec19,2,5.193,1.51228E+12,1.51228E+12,27,FALSE,2,10,easy,full,134.289
5_4,wrong,146400,55c68fc5,reset,logs/10_easy_full_dec19,1,7.818,1.51228E+12,1.51228E+12,28,TRUE,1,10,easy,full,146.4
6_5,wrong,149216,55c68fc5,click,logs/10_easy_full_dec19,2,2.816,1.51228E+12,1.51228E+12,29,FALSE,2,10,easy,full,149.216
5_3,wrong,154472,55c68fc5,click,logs/10_easy_full_dec19,1,5.256,1.51228E+12,1.51228E+12,30,FALSE,3,10,easy,full,154.472
5_2,wrong,155489,55c68fc5,click,logs/10_easy_full_dec19,2,1.017,1.51228E+12,1.51228E+12,31,FALSE,4,10,easy,full,155.489
4_4,wrong,161472,55c68fc5,click,logs/10_easy_full_dec19,1,5.983,1.51228E+12,1.51228E+12,32,FALSE,5,10,easy,full,161.472
6_2,wrong,163032,55c68fc5,click,logs/10_easy_full_dec19,2,1.56,1.51228E+12,1.51228E+12,33,FALSE,6,10,easy,full,163.032
5_2,wrong,187367,55c68fc5,reset,logs/10_easy_full_dec19,1,9.098,1.51228E+12,1.51228E+12,34,TRUE,1,10,easy,full,187.367
5_1,wrong,193031,55c68fc5,click,logs/10_easy_full_dec19,2,5.664,1.51228E+12,1.51228E+12,35,FALSE,2,10,easy,full,193.031
5_4,wrong,197991,55c68fc5,click,logs/10_easy_full_dec19,1,4.96,1.51228E+12,1.51228E+12,36,FALSE,3,10,easy,full,197.991
6_5,wrong,201920,55c68fc5,click,logs/10_easy_full_dec19,2,3.929,1.51228E+12,1.51228E+12,37,FALSE,4,10,easy,full,201.92
4_9,wrong,217807,55c68fc5,reset,logs/10_easy_full_dec19,1,8.355,1.51228E+12,1.51228E+12,38,TRUE,1,10,easy,full,217.807
0_5,wrong,219159,55c68fc5,click,logs/10_easy_full_dec19,2,1.352,1.51228E+12,1.51228E+12,39,FALSE,2,10,easy,full,219.159
5_9,wrong,228039,55c68fc5,click,logs/10_easy_full_dec19,1,8.88,1.51228E+12,1.51228E+12,40,FALSE,3,10,easy,full,228.039
6_9,wrong,231671,55c68fc5,click,logs/10_easy_full_dec19,2,3.632,1.51228E+12,1.51228E+12,41,FALSE,4,10,easy,full,231.671
2_9,wrong,234472,55c68fc5,click,logs/10_easy_full_dec19,1,2.801,1.51228E+12,1.51228E+12,42,FALSE,5,10,easy,full,234.472
1_9,wrong,236560,55c68fc5,click,logs/10_easy_full_dec19,2,2.088,1.51228E+12,1.51228E+12,43,FALSE,6,10,easy,full,236.56
4_7,wrong,243080,55c68fc5,click,logs/10_easy_full_dec19,1,6.52,1.51228E+12,1.51228E+12,44,FALSE,7,10,easy,full,243.08
5_6,wrong,244456,55c68fc5,click,logs/10_easy_full_dec19,2,1.376,1.51228E+12,1.51228E+12,45,FALSE,8,10,easy,full,244.456
1_3,wrong,252519,55c68fc5,reset,logs/10_easy_full_dec19,1,5.332,1.51228E+12,1.51228E+12,46,TRUE,1,10,easy,full,252.519
2_2,wrong,255806,55c68fc5,click,logs/10_easy_full_dec19,2,3.287,1.51228E+12,1.51228E+12,47,FALSE,2,10,easy,full,255.806
5_3,wrong,266878,55c68fc5,reset,logs/10_easy_full_dec19,1,8.843,1.51228E+12,1.51228E+12,48,TRUE,1,10,easy,full,266.878
5_4,wrong,272230,55c68fc5,reset,logs/10_easy_full_dec19,1,1.443,1.51228E+12,1.51228E+12,49,TRUE,1,10,easy,full,272.23
6_5,wrong,276174,55c68fc5,click,logs/10_easy_full_dec19,2,3.944,1.51228E+12,1.51228E+12,50,FALSE,2,10,easy,full,276.174
5_3,wrong,278951,55c68fc5,click,logs/10_easy_full_dec19,1,2.777,1.51228E+12,1.51228E+12,51,FALSE,3,10,easy,full,278.951
5_2,wrong,280391,55c68fc5,click,logs/10_easy_full_dec19,2,1.44,1.51228E+12,1.51228E+12,52,FALSE,4,10,easy,full,280.391
7_3,wrong,290320,55c68fc5,click,logs/10_easy_full_dec19,1,9.929,1.51228E+12,1.51228E+12,53,FALSE,5,10,easy,full,290.32
6_3,wrong,293071,55c68fc5,click,logs/10_easy_full_dec19,2,2.751,1.51228E+12,1.51228E+12,54,FALSE,6,10,easy,full,293.071
6_3,wrong,310054,55c68fc5,reset,logs/10_easy_full_dec19,1,15.747,1.51228E+12,1.51228E+12,55,TRUE,1,10,easy,full,310.054
6_2,wrong,312694,55c68fc5,click,logs/10_easy_full_dec19,2,2.64,1.51228E+12,1.51228E+12,56,FALSE,2,10,easy,full,312.694
7_3,wrong,315902,55c68fc5,click,logs/10_easy_full_dec19,1,3.208,1.51228E+12,1.51228E+12,57,FALSE,3,10,easy,full,315.902
8_3,wrong,317263,55c68fc5,click,logs/10_easy_full_dec19,2,1.361,1.51228E+12,1.51228E+12,58,FALSE,4,10,easy,full,317.263
5_4,wrong,323414,55c68fc5,reset,logs/10_easy_full_dec19,1,1.963,1.51228E+12,1.51228E+12,59,TRUE,1,10,easy,full,323.414
6_5,wrong,326638,55c68fc5,click,logs/10_easy_full_dec19,2,3.224,1.51228E+12,1.51228E+12,60,FALSE,2,10,easy,full,326.638
5_1,wrong,328367,55c68fc5,click,logs/10_easy_full_dec19,1,1.729,1.51228E+12,1.51228E+12,61,FALSE,3,10,easy,full,328.367
5_2,wrong,331710,55c68fc5,click,logs/10_easy_full_dec19,2,3.343,1.51228E+12,1.51228E+12,62,FALSE,4,10,easy,full,331.71
6_4,wrong,340854,55c68fc5,click,logs/10_easy_full_dec19,1,9.144,1.51228E+12,1.51228E+12,63,FALSE,5,10,easy,full,340.854
6_3,wrong,341751,55c68fc5,click,logs/10_easy_full_dec19,2,0.897,1.51228E+12,1.51228E+12,64,FALSE,6,10,easy,full,341.751
4_9,wrong,364397,55c68fc5,reset,logs/10_easy_full_dec19,1,19.906,1.51228E+12,1.51228E+12,65,TRUE,1,10,easy,full,364.397
0_5,wrong,365653,55c68fc5,click,logs/10_easy_full_dec19,2,1.256,1.51228E+12,1.51228E+12,66,FALSE,2,10,easy,full,365.653
0_5,wrong,370845,55c68fc5,reset,logs/10_easy_full_dec19,1,0.874,1.51228E+12,1.51228E+12,67,TRUE,1,10,easy,full,370.845
4_9,wrong,372213,55c68fc5,click,logs/10_easy_full_dec19,2,1.368,1.51228E+12,1.51228E+12,68,FALSE,2,10,easy,full,372.213
1_9,wrong,386653,55c68fc5,click,logs/10_easy_full_dec19,1,14.44,1.51228E+12,1.51228E+12,69,FALSE,3,10,easy,full,386.653
1_8,wrong,387022,55c68fc5,click,logs/10_easy_full_dec19,2,0.369,1.51228E+12,1.51228E+12,70,FALSE,4,10,easy,full,387.022
5_1,wrong,398261,55c68fc5,reset,logs/10_easy_full_dec19,1,8.939,1.51228E+12,1.51228E+12,71,TRUE,1,10,easy,full,398.261
4_4,wrong,410964,55c68fc5,reset,logs/10_easy_full_dec19,1,5.882,1.51228E+12,1.51228E+12,72,TRUE,1,10,easy,full,410.964
4_2,wrong,414661,55c68fc5,click,logs/10_easy_full_dec19,2,3.697,1.51228E+12,1.51228E+12,73,FALSE,2,10,easy,full,414.661
5_3,wrong,416973,55c68fc5,click,logs/10_easy_full_dec19,1,2.312,1.51228E+12,1.51228E+12,74,FALSE,3,10,easy,full,416.973
6_2,wrong,420741,55c68fc5,click,logs/10_easy_full_dec19,2,3.768,1.51228E+12,1.51228E+12,75,FALSE,4,10,easy,full,420.741
6_3,wrong,431981,55c68fc5,click,logs/10_easy_full_dec19,1,11.24,1.51228E+12,1.51228E+12,76,FALSE,5,10,easy,full,431.981
5_4,wrong,434781,55c68fc5,reset,logs/10_easy_full_dec19,1,1.952,1.51228E+12,1.51228E+12,77,TRUE,1,10,easy,full,434.781
6_5,wrong,449708,55c68fc5,reset,logs/10_easy_full_dec19,1,0.707,1.51228E+12,1.51228E+12,78,TRUE,1,10,easy,full,449.708
5_4,wrong,454572,55c68fc5,click,logs/10_easy_full_dec19,2,4.864,1.51228E+12,1.51228E+12,79,FALSE,2,10,easy,full,454.572
6_3,wrong,458173,55c68fc5,click,logs/10_easy_full_dec19,1,3.601,1.51228E+12,1.51228E+12,80,FALSE,3,10,easy,full,458.173
6_4,wrong,460581,55c68fc5,click,logs/10_easy_full_dec19,2,2.408,1.51228E+12,1.51228E+12,81,FALSE,4,10,easy,full,460.581
6_2,wrong,465021,55c68fc5,click,logs/10_easy_full_dec19,1,4.44,1.51228E+12,1.51228E+12,82,FALSE,5,10,easy,full,465.021
5_2,wrong,470526,55c68fc5,click,logs/10_easy_full_dec19,2,5.505,1.51228E+12,1.51228E+12,83,FALSE,6,10,easy,full,470.526
6_5,wrong,478524,55c68fc5,reset,logs/10_easy_full_dec19,1,6.371,1.51228E+12,1.51228E+12,84,TRUE,1,10,easy,full,478.524
6_4,wrong,488652,55c68fc5,reset,logs/10_easy_full_dec19,1,0.506,1.51228E+12,1.51228E+12,85,TRUE,1,10,easy,full,488.652
6_5,wrong,2,56e6f5d2,,logs/10_easy_full_dec19,1,0.002,1.51231E+12,1.51231E+12,1,TRUE,1,10,easy,full,0.002
9_4,wrong,14579,56e6f5d2,click,logs/10_easy_full_dec19,2,14.577,1.51231E+12,1.51231E+12,2,FALSE,2,10,easy,full,14.579
9_8,wrong,71163,56e6f5d2,reset,logs/10_easy_full_dec19,1,38.743,1.51231E+12,1.51231E+12,3,TRUE,1,10,easy,full,71.163
9_4,wrong,77941,56e6f5d2,click,logs/10_easy_full_dec19,2,6.778,1.51231E+12,1.51231E+12,4,FALSE,2,10,easy,full,77.941
9_3,wrong,85993,56e6f5d2,click,logs/10_easy_full_dec19,1,8.052,1.51231E+12,1.51231E+12,5,FALSE,3,10,easy,full,85.993
8_7,wrong,95030,56e6f5d2,click,logs/10_easy_full_dec19,2,9.037,1.51231E+12,1.51231E+12,6,FALSE,4,10,easy,full,95.03
6_5,wrong,100622,56e6f5d2,click,logs/10_easy_full_dec19,1,5.592,1.51231E+12,1.51231E+12,7,FALSE,5,10,easy,full,100.622
9_8,wrong,138188,56e6f5d2,reset,logs/10_easy_full_dec19,1,30.038,1.51231E+12,1.51231E+12,8,TRUE,1,10,easy,full,138.188
9_4,wrong,151535,56e6f5d2,click,logs/10_easy_full_dec19,2,13.347,1.51231E+12,1.51231E+12,9,FALSE,2,10,easy,full,151.535
9_3,wrong,157588,56e6f5d2,click,logs/10_easy_full_dec19,1,6.053,1.51231E+12,1.51231E+12,10,FALSE,3,10,easy,full,157.588
8_7,wrong,163563,56e6f5d2,click,logs/10_easy_full_dec19,2,5.975,1.51231E+12,1.51231E+12,11,FALSE,4,10,easy,full,163.563
1_8,wrong,191337,56e6f5d2,reset,logs/10_easy_full_dec19,1,11.222,1.51231E+12,1.51231E+12,12,TRUE,1,10,easy,full,191.337
2_8,wrong,203514,56e6f5d2,click,logs/10_easy_full_dec19,2,12.177,1.51231E+12,1.51231E+12,13,FALSE,2,10,easy,full,203.514
1_9,wrong,205298,56e6f5d2,click,logs/10_easy_full_dec19,1,1.784,1.51231E+12,1.51231E+12,14,FALSE,3,10,easy,full,205.298
1_8,wrong,243339,56e6f5d2,reset,logs/10_easy_full_dec19,1,13.748,1.51231E+12,1.51231E+12,15,TRUE,1,10,easy,full,243.339
1_9,wrong,255830,56e6f5d2,click,logs/10_easy_full_dec19,2,12.491,1.51231E+12,1.51231E+12,16,FALSE,2,10,easy,full,255.83
4_9,wrong,281702,56e6f5d2,click,logs/10_easy_full_dec19,1,25.872,1.51231E+12,1.51231E+12,17,FALSE,3,10,easy,full,281.702
0_5,wrong,288632,56e6f5d2,click,logs/10_easy_full_dec19,2,6.93,1.51231E+12,1.51231E+12,18,FALSE,4,10,easy,full,288.632
7_2,wrong,308790,56e6f5d2,reset,logs/10_easy_full_dec19,1,1.896,1.51231E+12,1.51231E+12,19,TRUE,1,10,easy,full,308.79
9_8,wrong,315759,56e6f5d2,click,logs/10_easy_full_dec19,2,6.969,1.51231E+12,1.51231E+12,20,FALSE,2,10,easy,full,315.759
8_3,wrong,324007,56e6f5d2,click,logs/10_easy_full_dec19,1,8.248,1.51231E+12,1.51231E+12,21,FALSE,3,10,easy,full,324.007
2_9,wrong,339706,56e6f5d2,reset,logs/10_easy_full_dec19,1,8.699,1.51231E+12,1.51231E+12,22,TRUE,1,10,easy,full,339.706
4_7,wrong,348554,56e6f5d2,click,logs/10_easy_full_dec19,2,8.848,1.51231E+12,1.51231E+12,23,FALSE,2,10,easy,full,348.554
4_9,wrong,350483,56e6f5d2,click,logs/10_easy_full_dec19,1,1.929,1.51231E+12,1.51231E+12,24,FALSE,3,10,easy,full,350.483
4_9,wrong,403775,56e6f5d2,reset,logs/10_easy_full_dec19,1,43.898,1.51231E+12,1.51231E+12,25,TRUE,1,10,easy,full,403.775
0_5,wrong,425663,56e6f5d2,click,logs/10_easy_full_dec19,2,21.888,1.51231E+12,1.51231E+12,26,FALSE,2,10,easy,full,425.663
1_8,wrong,436424,56e6f5d2,click,logs/10_easy_full_dec19,1,10.761,1.51231E+12,1.51231E+12,27,FALSE,3,10,easy,full,436.424
1_9,wrong,451837,56e6f5d2,click,logs/10_easy_full_dec19,2,15.413,1.51231E+12,1.51231E+12,28,FALSE,4,10,easy,full,451.837
2_8,wrong,460737,56e6f5d2,click,logs/10_easy_full_dec19,1,8.9,1.51231E+12,1.51231E+12,29,FALSE,5,10,easy,full,460.737
0_8,wrong,469500,56e6f5d2,click,logs/10_easy_full_dec19,2,8.763,1.51231E+12,1.51231E+12,30,FALSE,6,10,easy,full,469.5
2_8,wrong,1,58d72aaf,,logs/10_easy_full_dec19,1,0.001,1.51232E+12,1.51232E+12,1,TRUE,1,10,easy,full,0.001
5_1,wrong,24227,58d72aaf,undo,logs/10_easy_full_dec19,1,11.072,1.51232E+12,1.51232E+12,2,TRUE,1,10,easy,full,24.227
5_2,wrong,27560,58d72aaf,click,logs/10_easy_full_dec19,2,3.333,1.51232E+12,1.51232E+12,3,FALSE,2,10,easy,full,27.56
6_2,wrong,32495,58d72aaf,click,logs/10_easy_full_dec19,1,4.935,1.51232E+12,1.51232E+12,4,FALSE,3,10,easy,full,32.495
6_3,wrong,35809,58d72aaf,click,logs/10_easy_full_dec19,2,3.314,1.51232E+12,1.51232E+12,5,FALSE,4,10,easy,full,35.809
7_3,wrong,41825,58d72aaf,click,logs/10_easy_full_dec19,1,6.016,1.51232E+12,1.51232E+12,6,FALSE,5,10,easy,full,41.825
8_4,wrong,46349,58d72aaf,click,logs/10_easy_full_dec19,2,4.524,1.51232E+12,1.51232E+12,7,FALSE,6,10,easy,full,46.349
2_8,wrong,57280,58d72aaf,reset,logs/10_easy_full_dec19,1,4.51,1.51232E+12,1.51232E+12,8,TRUE,1,10,easy,full,57.28
1_8,wrong,68229,58d72aaf,click,logs/10_easy_full_dec19,2,10.949,1.51232E+12,1.51232E+12,9,FALSE,2,10,easy,full,68.229
4_8,wrong,74116,58d72aaf,click,logs/10_easy_full_dec19,1,5.887,1.51232E+12,1.51232E+12,10,FALSE,3,10,easy,full,74.116
4_9,wrong,90762,58d72aaf,click,logs/10_easy_full_dec19,2,16.646,1.51232E+12,1.51232E+12,11,FALSE,4,10,easy,full,90.762
5_8,wrong,93294,58d72aaf,click,logs/10_easy_full_dec19,1,2.532,1.51232E+12,1.51232E+12,12,FALSE,5,10,easy,full,93.294
0_5,wrong,123125,58d72aaf,reset,logs/10_easy_full_dec19,1,7.604,1.51232E+12,1.51232E+12,13,TRUE,1,10,easy,full,123.125
4_9,wrong,126549,58d72aaf,click,logs/10_easy_full_dec19,2,3.424,1.51232E+12,1.51232E+12,14,FALSE,2,10,easy,full,126.549
1_8,wrong,132307,58d72aaf,click,logs/10_easy_full_dec19,1,5.758,1.51232E+12,1.51232E+12,15,FALSE,3,10,easy,full,132.307
1_9,wrong,134576,58d72aaf,click,logs/10_easy_full_dec19,2,2.269,1.51232E+12,1.51232E+12,16,FALSE,4,10,easy,full,134.576
7_5,wrong,162049,58d72aaf,reset,logs/10_easy_full_dec19,1,11.259,1.51232E+12,1.51232E+12,17,TRUE,1,10,easy,full,162.049
9_4,wrong,166284,58d72aaf,click,logs/10_easy_full_dec19,2,4.235,1.51232E+12,1.51232E+12,18,FALSE,2,10,easy,full,166.284
9_4,wrong,174711,58d72aaf,reset,logs/10_easy_full_dec19,1,2.498,1.51232E+12,1.51232E+12,19,TRUE,1,10,easy,full,174.711
9_8,wrong,178492,58d72aaf,click,logs/10_easy_full_dec19,2,3.781,1.51232E+12,1.51232E+12,20,FALSE,2,10,easy,full,178.492
9_9,wrong,180755,58d72aaf,click,logs/10_easy_full_dec19,1,2.263,1.51232E+12,1.51232E+12,21,FALSE,3,10,easy,full,180.755
4_4,wrong,207929,58d72aaf,reset,logs/10_easy_full_dec19,1,20.576,1.51232E+12,1.51232E+12,22,TRUE,1,10,easy,full,207.929
7_5,wrong,218912,58d72aaf,reset,logs/10_easy_full_dec19,1,2.944,1.51232E+12,1.51232E+12,23,TRUE,1,10,easy,full,218.912
0_5,wrong,235366,58d72aaf,reset,logs/10_easy_full_dec19,1,11.632,1.51232E+12,1.51232E+12,24,TRUE,1,10,easy,full,235.366
4_9,wrong,243043,58d72aaf,click,logs/10_easy_full_dec19,2,7.677,1.51232E+12,1.51232E+12,25,FALSE,2,10,easy,full,243.043
1_8,wrong,248008,58d72aaf,click,logs/10_easy_full_dec19,1,4.965,1.51232E+12,1.51232E+12,26,FALSE,3,10,easy,full,248.008
1_9,wrong,253531,58d72aaf,click,logs/10_easy_full_dec19,2,5.523,1.51232E+12,1.51232E+12,27,FALSE,4,10,easy,full,253.531
1_8,wrong,269715,58d72aaf,reset,logs/10_easy_full_dec19,1,6.892,1.51232E+12,1.51232E+12,28,TRUE,1,10,easy,full,269.715
1_9,wrong,272192,58d72aaf,click,logs/10_easy_full_dec19,2,2.477,1.51232E+12,1.51232E+12,29,FALSE,2,10,easy,full,272.192
2_8,wrong,275806,58d72aaf,click,logs/10_easy_full_dec19,1,3.614,1.51232E+12,1.51232E+12,30,FALSE,3,10,easy,full,275.806
0_5,wrong,290946,58d72aaf,click,logs/10_easy_full_dec19,2,15.14,1.51232E+12,1.51232E+12,31,FALSE,4,10,easy,full,290.946
4_9,wrong,294209,58d72aaf,click,logs/10_easy_full_dec19,1,3.263,1.51232E+12,1.51232E+12,32,FALSE,5,10,easy,full,294.209
4_8,wrong,310359,58d72aaf,undo,logs/10_easy_full_dec19,1,2.295,1.51232E+12,1.51232E+12,33,FALSE,5,10,easy,full,310.359
0_5,wrong,1,5cd6bb63,,logs/10_easy_full_dec19,1,0.001,1.51229E+12,1.51229E+12,1,TRUE,1,10,easy,full,0.001
4_9,wrong,15417,5cd6bb63,click,logs/10_easy_full_dec19,2,15.416,1.51229E+12,1.51229E+12,2,FALSE,2,10,easy,full,15.417
1_8,wrong,41878,5cd6bb63,click,logs/10_easy_full_dec19,1,26.461,1.51229E+12,1.51229E+12,3,FALSE,3,10,easy,full,41.878
1_9,wrong,43488,5cd6bb63,click,logs/10_easy_full_dec19,2,1.61,1.51229E+12,1.51229E+12,4,FALSE,4,10,easy,full,43.488
2_8,wrong,54164,5cd6bb63,click,logs/10_easy_full_dec19,1,10.676,1.51229E+12,1.51229E+12,5,FALSE,5,10,easy,full,54.164
4_4,wrong,56764,5cd6bb63,click,logs/10_easy_full_dec19,2,2.6,1.51229E+12,1.51229E+12,6,FALSE,6,10,easy,full,56.764
5_4,wrong,61214,5cd6bb63,click,logs/10_easy_full_dec19,1,4.45,1.51229E+12,1.51229E+12,7,FALSE,7,10,easy,full,61.214
0_8,wrong,73725,5cd6bb63,click,logs/10_easy_full_dec19,2,12.511,1.51229E+12,1.51229E+12,8,FALSE,8,10,easy,full,73.725
4_8,wrong,78739,5cd6bb63,click,logs/10_easy_full_dec19,1,5.014,1.51229E+12,1.51229E+12,9,FALSE,9,10,easy,full,78.739
5_8,wrong,85825,5cd6bb63,click,logs/10_easy_full_dec19,2,7.086,1.51229E+12,1.51229E+12,10,FALSE,10,10,easy,full,85.825
4_7,wrong,91720,5cd6bb63,click,logs/10_easy_full_dec19,1,5.895,1.51229E+12,1.51229E+12,11,FALSE,11,10,easy,full,91.72
9_8,wrong,103950,5cd6bb63,click,logs/10_easy_full_dec19,2,12.23,1.51229E+12,1.51229E+12,12,FALSE,12,10,easy,full,103.95
9_9,wrong,113068,5cd6bb63,click,logs/10_easy_full_dec19,1,9.118,1.51229E+12,1.51229E+12,13,FALSE,13,10,easy,full,113.068
9_4,wrong,120629,5cd6bb63,click,logs/10_easy_full_dec19,2,7.561,1.51229E+12,1.51229E+12,14,FALSE,14,10,easy,full,120.629
