,userid,win_score,Unnamed: 0,board_size,blocking_score,Density,Linear,Non-linear,Interaction,Forcing,interaction_blind,blocking_blind
3533,e0a737b6,500,8098.5,6,50.33333333,-3.414200311,-4.466303962,-4.496169836,-4.332010845,-4.47742743,-3.551361337,-3.601001853
3534,e0a737b6,750,11356.5,6,50.33333333,-3.49468959,-4.542769716,-4.574595555,-4.476895692,-4.56330651,-3.623167045,-3.637959602
3535,e0a737b6,1000,14614.5,6,50.33333333,-3.551923448,-4.597951721,-4.630784858,-4.583098939,-4.635030441,-3.675957655,-3.670821668
3536,e0a737b6,1250,17601,6,160,-3.596370405,-4.641154366,-4.674600925,-4.666961455,-4.855755863,-3.717704889,-3.778996193
3537,e0a737b6,1500,20316,6,160,-3.632713455,-4.676662286,-4.710521634,-4.736262238,-4.885587513,-3.752233733,-3.790347777
3538,e0a737b6,1750,23031,6,160,-3.663456931,-4.706806475,-4.740962576,-4.795315652,-4.914300351,-3.781674196,-3.802150285
3539,e0a737b6,2000,25746,6,160,-3.69009819,-4.732996745,-4.767376461,-4.846764469,-4.941656349,-3.807334243,-3.813919199
3540,e0a737b6,2250,28461,6,160,-3.713604212,-4.756151089,-4.790705355,-4.892345193,-4.967620036,-3.830074741,-3.825426476
3541,e0a737b6,2500,31176,6,160,-3.734635837,-4.776900799,-4.811595101,-4.933260149,-4.992239915,-3.850492452,-3.8365673
3542,e1b100ae,25,1740.5,6,50.33333333,-2.775531157,-2.544370134,-2.440456697,-2.377770127,-2.312042446,-3.031750307,-3.203642712
3543,e1b100ae,250,4998.5,6,50.33333333,-3.063531999,-2.795934395,-2.717183456,-2.73381276,-2.522862153,-3.254195921,-3.423137073
3544,e1b100ae,500,8256.5,6,50.33333333,-3.156502454,-2.886310678,-2.809385115,-2.855954125,-2.61464604,-3.329984397,-3.485091918
3545,e1b100ae,750,11514.5,6,50.33333333,-3.211273882,-2.940199754,-2.863896119,-2.928368643,-2.674958854,-3.375032328,-3.524867417
3546,e1b100ae,1000,14772.5,6,50.33333333,-3.250243104,-2.978724412,-2.902734336,-2.980019122,-2.720043166,-3.407202599,-3.554247454
3547,e1b100ae,1250,17759,6,160,-3.280515514,-3.008728987,-2.932927886,-3.020196775,-2.69958016,-3.343023451,-3.574277709
3548,e1b100ae,1500,20474,6,160,-3.305273305,-3.033307761,-2.957632996,-3.053083259,-2.724752365,-3.363223145,-3.591120325
3549,e1b100ae,1750,23189,6,160,-3.326219361,-3.054125723,-2.978541371,-3.080922734,-2.746847143,-3.380366723,-3.605794769
3550,e1b100ae,2000,25904,6,160,-3.3443723,-3.072182468,-2.99666602,-3.105060151,-2.76653614,-3.395258881,-3.618794059
3551,e1b100ae,2250,28619,6,160,-3.360390145,-3.088125421,-3.012661844,-3.126365522,-2.784292868,-3.408423066,-3.630460735
3552,e1b100ae,2500,31334,6,160,-3.374722698,-3.102398015,-3.02697677,-3.145434169,-2.800463512,-3.420219001,-3.641042234
3553,e1b6994c,25,1896.5,10,50.33333333,-4.335429019,-6.415376013,-6.174112514,-5.500115779,-5.630919511,-5.428146982,-5.57651061
3554,e1b6994c,250,5154.5,10,50.33333333,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.359477762,-5.353140296,-5.324578184
3555,e1b6994c,500,8412.5,10,50.33333333,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.359477762,-5.353140296,-5.324578184
3556,e1b6994c,750,11670.5,10,50.33333333,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.359477762,-5.353140296,-5.324578184
3557,e1b6994c,1000,14928.5,10,50.33333333,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.359477762,-5.353140296,-5.324578184
3558,e1b6994c,1250,17915,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3559,e1b6994c,1500,20630,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3560,e1b6994c,1750,23345,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3561,e1b6994c,2000,26060,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3562,e1b6994c,2250,28775,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3563,e1b6994c,2500,31490,10,160,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.320705054,-5.353140296,-5.30764299
3564,e1e500d7,25,1584.5,6,50.33333333,-2.354744901,-1.594324862,-1.385525447,-1.133235171,-1.146711671,-1.073088013,-1.105707865
3565,e1e500d7,250,4842.5,6,50.33333333,-2.336905854,-1.513300547,-1.33854467,-0.975394149,-0.852562381,-0.945044302,-0.835181802
3566,e1e500d7,500,8100.5,6,50.33333333,-2.33584634,-1.507110661,-1.335420349,-0.963393367,-0.798169883,-0.935860901,-0.782491084
3567,e1e500d7,750,11358.5,6,50.33333333,-2.335491415,-1.504986295,-1.334363538,-0.959276322,-0.776781681,-0.932730483,-0.761812782
3568,e1e500d7,1000,14616.5,6,50.33333333,-2.335313622,-1.503912147,-1.333832186,-0.957194915,-0.765275018,-0.931151824,-0.750699006
3569,e1e500d7,1250,17603,6,160,-2.335206839,-1.50326376,-1.333512424,-0.955938615,-0.723940222,-0.930200262,-0.718208055
3570,e1e500d7,1500,20318,6,160,-2.335135607,-1.502829862,-1.33329885,-0.955097943,-0.711787443,-0.929564055,-0.706179192
3571,e1e500d7,1750,23033,6,160,-2.335084704,-1.502519125,-1.333146102,-0.954495915,-0.702766388,-0.929108718,-0.697253311
3572,e1e500d7,2000,25748,6,160,-2.335046516,-1.502285628,-1.333031434,-0.954043545,-0.695800736,-0.92876672,-0.690363068
3573,e1e500d7,2250,28463,6,160,-2.335016806,-1.502103756,-1.332942184,-0.953691195,-0.690257959,-0.928500427,-0.68488152
3574,e1e500d7,2500,31178,6,160,-2.334993035,-1.50195809,-1.332870743,-0.953408997,-0.685741486,-0.928287207,-0.680415759
3575,e2b10de5,25,1661.5,10,50.33333333,-3.520417881,-3.415640499,-3.140928094,-2.873318775,-2.850847641,-2.540373834,-2.621694814
3576,e2b10de5,250,4919.5,10,50.33333333,-3.549613072,-3.334369608,-3.121722356,-2.968065507,-2.849931791,-2.504918585,-2.627190512
3577,e2b10de5,500,8177.5,10,50.33333333,-3.566542133,-3.334857607,-3.133587489,-3.070395307,-2.909371911,-2.54323278,-2.642565861
3578,e2b10de5,750,11435.5,10,50.33333333,-3.577018023,-3.339015713,-3.142259539,-3.141243327,-2.959840112,-2.573666746,-2.662091436
3579,e2b10de5,1000,14693.5,10,50.33333333,-3.584613367,-3.343259115,-3.148929263,-3.195088913,-3.001649375,-2.597918771,-2.679877628
3580,e2b10de5,1250,17680,10,160,-3.590573558,-3.347140417,-3.154326216,-3.238467566,-3.010350296,-2.546983066,-2.773468287
3581,e2b10de5,1500,20395,10,160,-3.595478906,-3.350630072,-3.158852727,-3.274774938,-3.031830346,-2.563078377,-2.781660624
3582,e2b10de5,1750,23110,10,160,-3.599647043,-3.353771897,-3.162748607,-3.305989494,-3.051698781,-2.577173042,-2.789688307
3583,e2b10de5,2000,25825,10,160,-3.603270795,-3.356617446,-3.16616725,-3.333362659,-3.07009804,-2.589700806,-2.797404364
3584,e2b10de5,2250,28540,10,160,-3.606476033,-3.3592123,-3.16921241,-3.357735584,-3.087189546,-2.600970965,-2.804761082
3585,e2b10de5,2500,31255,10,160,-3.609349471,-3.361594162,-3.171957441,-3.379700616,-3.103124646,-2.6112107,-2.811753356
3586,e2bbe5e1,25,1822.5,10,50.33333333,-3.295407258,-3.728697139,-3.386015045,-3.458325017,-3.39769009,-3.459234333,-3.383470838
3587,e2bbe5e1,250,5080.5,10,50.33333333,-3.235509892,-3.474940798,-3.248077169,-3.151714364,-3.17522513,-3.414578398,-3.477603193
3588,e2bbe5e1,500,8338.5,10,50.33333333,-3.231574832,-3.445114897,-3.236731167,-3.120539962,-3.116916257,-3.428269495,-3.487495446
3589,e2bbe5e1,750,11596.5,10,50.33333333,-3.230244969,-3.434077753,-3.232796388,-3.109337793,-3.094392574,-3.43885835,-3.49646287
3590,e2bbe5e1,1000,14854.5,10,50.33333333,-3.229576551,-3.428315544,-3.230798441,-3.103564248,-3.082383556,-3.447144353,-3.503847287
3591,e2bbe5e1,1250,17841,10,160,-3.229174375,-3.424774163,-3.229589629,-3.10004185,-3.252201125,-3.475328985,-3.749076477
3592,e2bbe5e1,1500,20556,10,160,-3.228905787,-3.422376661,-3.228779506,-3.097668536,-3.241973023,-3.481029658,-3.753644082
3593,e2bbe5e1,1750,23271,10,160,-3.228713706,-3.420645722,-3.228198746,-3.095960791,-3.2344364,-3.485952884,-3.757723301
3594,e2bbe5e1,2000,25986,10,160,-3.228569518,-3.419337228,-3.227762018,-3.094673035,-3.228650021,-3.490283583,-3.761400764
3595,e2bbe5e1,2250,28701,10,160,-3.228457297,-3.418313318,-3.227421652,-3.093667286,-3.22406649,-3.494148243,-3.764744755
3596,e2bbe5e1,2500,31416,10,160,-3.228367473,-3.417490244,-3.227148923,-3.092860043,-3.220345471,-3.497636987,-3.767808712
3597,e3a4effd,25,1861.5,10,50.33333333,-3.861159417,-3.809418432,-3.599248824,-3.37589423,-3.324595125,-3.069607972,-2.963995935
3598,e3a4effd,250,5119.5,10,50.33333333,-3.983019741,-3.801421426,-3.657706533,-3.419431157,-3.357965573,-3.100477266,-2.976166272
3599,e3a4effd,500,8377.5,10,50.33333333,-4.028791145,-3.826495283,-3.696579715,-3.474230602,-3.394073953,-3.135403015,-3.002526537
3600,e3a4effd,750,11635.5,10,50.33333333,-4.056203831,-3.84585363,-3.721524969,-3.511852822,-3.423543167,-3.158826864,-3.022173573
3601,e3a4effd,1000,14893.5,10,50.33333333,-4.07583439,-3.861187819,-3.739887366,-3.540334186,-3.447425788,-3.176380496,-3.037582486
3602,e3a4effd,1250,17880,10,160,-4.091137569,-3.873818276,-3.754418207,-3.56322712,-3.573672552,-3.211327006,-3.094099487
3603,e3a4effd,1500,20595,10,160,-4.103680689,-3.884537751,-3.766441568,-3.582359892,-3.587014465,-3.223008089,-3.103067938
3604,e3a4effd,1750,23310,10,160,-4.114308802,-3.893841997,-3.776696007,-3.598791801,-3.599106795,-3.233014246,-3.111036634
3605,e3a4effd,2000,26025,10,160,-4.123529916,-3.90205827,-3.785635531,-3.613190396,-3.61013004,-3.241765427,-3.11820003
3606,e3a4effd,2250,28740,10,160,-4.13167337,-3.909412966,-3.793559175,-3.626003178,-3.620241347,-3.249541293,-3.124703047
3607,e3a4effd,2500,31455,10,160,-4.138964897,-3.916068867,-3.800674348,-3.637544655,-3.629571126,-3.25653742,-3.13065565
3608,e5b69f84,25,1862.5,10,50.33333333,-3.842950592,-2.921416502,-2.628272472,-2.415449997,-2.415973734,-2.272328504,-2.255805699
3609,e5b69f84,250,5120.5,10,50.33333333,-3.793849668,-2.720310124,-2.509148281,-2.038998415,-2.041604172,-1.916655876,-1.849576212
3610,e5b69f84,500,8378.5,10,50.33333333,-3.790556731,-2.693435809,-2.498420373,-1.984670126,-1.959744264,-1.86699319,-1.770797401
3611,e5b69f84,750,11636.5,10,50.33333333,-3.789441999,-2.68322319,-2.494657587,-1.963873881,-1.925886963,-1.848190897,-1.738435031
3612,e5b69f84,1000,14894.5,10,50.33333333,-3.788881354,-2.677829375,-2.492738362,-1.95284745,-1.907208532,-1.838272521,-1.720644162
3613,e5b69f84,1250,17881,10,160,-3.788543908,-2.674492544,-2.491574328,-1.94600949,-1.972487293,-1.832140119,-1.688163862
3614,e5b69f84,1500,20596,10,160,-3.788318501,-2.672223888,-2.490793003,-1.941352758,-1.957916461,-1.827972136,-1.67390037
3615,e5b69f84,1750,23311,10,160,-3.788157277,-2.670581074,-2.490232285,-1.937976588,-1.947027578,-1.824954562,-1.663250954
3616,e5b69f84,2000,26026,10,160,-3.78803624,-2.669336446,-2.489810298,-1.93541639,-1.93857546,-1.822668699,-1.654990698
3617,e5b69f84,2250,28741,10,160,-3.787942029,-2.668360849,-2.489481222,-1.933408143,-1.931821473,-1.82087711,-1.648393892
3618,e5b69f84,2500,31456,10,160,-3.787866615,-2.667575546,-2.489217414,-1.931790673,-1.926299001,-1.819435081,-1.643002548
3619,e6abcdb2,25,1789.5,10,50.33333333,-3.396784135,-3.226469584,-2.939915744,-2.896642962,-2.979737343,-2.913601751,-2.962446698
3620,e6abcdb2,250,5047.5,10,50.33333333,-3.366468803,-3.111759805,-2.874335309,-2.951292742,-3.08636594,-2.743708373,-2.876384849
3621,e6abcdb2,500,8305.5,10,50.33333333,-3.364412324,-3.09678227,-2.868602172,-3.033308299,-3.136029962,-2.726422234,-2.8451658
3622,e6abcdb2,750,11563.5,10,50.33333333,-3.363715397,-3.091125234,-2.866599995,-3.088865763,-3.177992274,-2.720235888,-2.833127781
3623,e6abcdb2,1000,14821.5,10,50.33333333,-3.363364735,-3.088145869,-2.865580573,-3.130623346,-3.212242807,-2.717054075,-2.826717224
3624,e6abcdb2,1250,17808,10,160,-3.363153628,-3.086305742,-2.864962879,-3.164039908,-3.455305986,-2.715115296,-3.038723111
3625,e6abcdb2,1500,20523,10,160,-3.363012592,-3.085056023,-2.864548525,-3.191884926,-3.473710572,-2.713810081,-3.033317391
3626,e6abcdb2,1750,23238,10,160,-3.362911706,-3.08415175,-2.864251292,-3.215748138,-3.490560879,-2.71287146,-3.029338091
3627,e6abcdb2,2000,25953,10,160,-3.362835961,-3.083467047,-2.864027669,-3.236624784,-3.50602095,-2.712163995,-3.026285285
3628,e6abcdb2,2250,28668,10,160,-3.362777,-3.082930584,-2.863853324,-3.255178772,-3.520264595,-2.711611651,-3.023868599
3629,e6abcdb2,2500,31383,10,160,-3.362729802,-3.082498913,-2.863713585,-3.271874922,-3.533448759,-2.711168449,-3.02190769
3630,e6efec72,25,1662.5,10,50.33333333,-3.550836636,-3.22864481,-2.983293493,-2.560999286,-2.541790916,-2.080983836,-1.93906147
3631,e6efec72,250,4920.5,10,50.33333333,-3.623589116,-3.263431709,-3.039327319,-2.606439417,-2.504283795,-2.222105834,-1.982039307
3632,e6efec72,500,8178.5,10,50.33333333,-3.649146623,-3.28295566,-3.063035327,-2.668456331,-2.539998979,-2.289564693,-2.039595523
3633,e6efec72,750,11436.5,10,50.33333333,-3.664366966,-3.295843863,-3.077593731,-2.711376617,-2.57027201,-2.331858539,-2.077613115
3634,e6efec72,1000,14694.5,10,50.33333333,-3.67524305,-3.305480274,-3.088129558,-2.743995774,-2.595375462,-2.362740389,-2.106104426
3635,e6efec72,1250,17681,10,160,-3.683711882,-3.313179563,-3.096391154,-2.770274149,-2.605881253,-2.425306595,-2.080674439
3636,e6efec72,1500,20396,10,160,-3.690648321,-3.319591684,-3.103188127,-2.79226884,-2.618629687,-2.445394134,-2.097740569
3637,e6efec72,1750,23111,10,160,-3.696522866,-3.325085997,-3.108962404,-2.81117836,-2.630446303,-2.462497673,-2.112590513
3638,e6efec72,2000,25826,10,160,-3.701617893,-3.329892646,-3.113981871,-2.827760793,-2.64140759,-2.477390163,-2.125737037
3639,e6efec72,2250,28541,10,160,-3.70611625,-3.334164775,-3.118421244,-2.842525696,-2.65160396,-2.490578377,-2.137532517
3640,e6efec72,2500,31256,10,160,-3.710143151,-3.338009459,-3.122400823,-2.855831905,-2.661121576,-2.502412637,-2.1482298
3641,e9b10766,25,1897.5,10,50.33333333,-4.66240942,-2.728575431,-2.393657704,-2.035444353,-2.156886374,-1.860677151,-1.974557535
3642,e9b10766,250,5155.5,10,50.33333333,-4.611297827,-2.535891926,-2.275176139,-1.721412068,-1.79892379,-1.485113623,-1.567286492
3643,e9b10766,500,8413.5,10,50.33333333,-4.607791591,-2.509409905,-2.264124922,-1.710306937,-1.745927141,-1.440762552,-1.488053814
3644,e9b10766,750,11671.5,10,50.33333333,-4.606602053,-2.499268801,-2.260227809,-1.715655334,-1.731273514,-1.424140745,-1.454803916
3645,e9b10766,1000,14929.5,10,50.33333333,-4.60600328,-2.493893516,-2.258235686,-1.723401426,-1.727235672,-1.415416212,-1.436298609
3646,e9b10766,1250,17916,10,160,-4.605642721,-2.490561149,-2.257025968,-1.731210977,-1.820951263,-1.410038065,-1.519943478
3647,e9b10766,1500,20631,10,160,-4.605401806,-2.488292381,-2.256213348,-1.738563716,-1.813454858,-1.406390032,-1.504057634
3648,e9b10766,1750,23346,10,160,-4.605229457,-2.486647866,-2.255629857,-1.745364316,-1.808935792,-1.403752681,-1.49209213
3649,e9b10766,2000,26061,10,160,-4.605100049,-2.485401029,-2.255190558,-1.751633492,-1.806284185,-1.401756999,-1.482745666
3650,e9b10766,2250,28776,10,160,-4.604999311,-2.484423141,-2.254847877,-1.757422276,-1.804858576,-1.400194161,-1.475238462
3651,e9b10766,2500,31491,10,160,-4.604918666,-2.483635634,-2.254573096,-1.76278561,-1.804265406,-1.398937101,-1.469073719
3652,e9bbf006,25,1790.5,10,50.33333333,-4.050835845,-3.327832244,-3.026757509,-3.063736202,-2.929033934,-3.002185289,-2.867082534
3653,e9bbf006,250,5048.5,10,50.33333333,-4.149935974,-3.342276278,-3.091924492,-3.242694464,-3.069178835,-3.071681376,-2.961640376
3654,e9bbf006,500,8306.5,10,50.33333333,-4.185997232,-3.366807085,-3.124754024,-3.362467184,-3.146655735,-3.113209677,-2.992638861
3655,e9bbf006,750,11564.5,10,50.33333333,-4.207523031,-3.384000172,-3.145144341,-3.439748663,-3.205763883,-3.139570549,-3.014403
3656,e9bbf006,1000,14822.5,10,50.33333333,-4.222917964,-3.397119772,-3.159959849,-3.496779102,-3.252632943,-3.158894958,-3.031134457
3657,e9bbf006,1250,17809,10,160,-4.234910832,-3.407709836,-3.171601217,-3.541974675,-3.325764622,-3.174153472,-3.138587941
3658,e9bbf006,1500,20524,10,160,-4.244736364,-3.416583801,-3.18119079,-3.579406412,-3.350719893,-3.186761652,-3.148057434
3659,e9bbf006,1750,23239,10,160,-4.253059279,-3.424218776,-3.189344356,-3.611352216,-3.37332186,-3.197504804,-3.156437663
3660,e9bbf006,2000,25954,10,160,-4.260278774,-3.430917714,-3.196436396,-3.639215351,-3.393921487,-3.206863999,-3.163952335
3661,e9bbf006,2250,28669,10,160,-4.266653464,-3.436884756,-3.20271169,-3.663921525,-3.412817308,-3.215155329,-3.170763112
3662,e9bbf006,2500,31384,10,160,-4.272360508,-3.442263917,-3.208339051,-3.686113566,-3.430254643,-3.222597644,-3.176990411
3663,e9dbbf8a,25,1589.5,6,50.33333333,-2.547219945,-2.979310474,-2.868088016,-2.92229432,-2.958714578,-2.182409388,-2.095693765
3664,e9dbbf8a,250,4847.5,6,50.33333333,-2.662522762,-2.9875745,-2.922008306,-3.028194499,-2.974591255,-2.055539797,-1.937946455
3665,e9dbbf8a,500,8105.5,6,50.33333333,-2.704118751,-3.01947031,-2.958790607,-3.099869723,-2.995478152,-2.043419929,-1.90385332
3666,e9dbbf8a,750,11363.5,6,50.33333333,-2.728881515,-3.040841576,-2.981900273,-3.145376724,-3.019016608,-2.039083034,-1.889792757
3667,e9dbbf8a,1000,14621.5,6,50.33333333,-2.746571567,-3.056804258,-2.998754324,-3.178711659,-3.039961456,-2.036849657,-1.882004813
3668,e9dbbf8a,1250,17608,6,160,-2.760343775,-3.069529653,-3.012021862,-3.205017177,-3.115366977,-2.040444657,-1.908759085
3669,e9dbbf8a,1500,20323,6,160,-2.771622606,-3.080106213,-3.022962955,-3.226743916,-3.122745346,-2.038767203,-1.900819838
3670,e9dbbf8a,1750,23038,6,160,-2.781173932,-3.089153743,-3.032272403,-3.245250583,-3.13038525,-2.037549127,-1.894817816
3671,e9dbbf8a,2000,25753,6,160,-2.789457301,-3.097058068,-3.040374015,-3.261368973,-3.13797859,-2.036624309,-1.890114115
3672,e9dbbf8a,2250,28468,6,160,-2.796770237,-3.104075479,-3.047545378,-3.275645322,-3.1453833,-2.035898156,-1.886325034
3673,e9dbbf8a,2500,31183,6,160,-2.803316457,-3.110384829,-3.053978208,-3.288457631,-3.15253616,-2.035312829,-1.883205494
3674,eaaff660,25,1863.5,10,50.33333333,-3.892575762,-3.218710344,-2.938042219,-2.61337428,-2.477193801,-2.261217793,-2.141345554
3675,eaaff660,250,5121.5,10,50.33333333,-3.997200439,-3.196062533,-2.991261003,-2.565102668,-2.369269541,-2.241436206,-2.06146065
3676,eaaff660,500,8379.5,10,50.33333333,-4.040088982,-3.220186054,-3.028892184,-2.589145785,-2.368837892,-2.26997591,-2.063900303
3677,eaaff660,750,11637.5,10,50.33333333,-4.065994257,-3.238959545,-3.05293641,-2.608202514,-2.377013102,-2.290748247,-2.073335459
3678,eaaff660,1000,14895.5,10,50.33333333,-4.084606611,-3.253809532,-3.070596346,-2.62327087,-2.385892083,-2.306721874,-2.08292836
3679,eaaff660,1250,17882,10,160,-4.099141818,-3.266019367,-3.084552884,-2.635639381,-2.361432954,-2.319649771,-2.071830354
3680,eaaff660,1500,20597,10,160,-4.11106875,-3.276366441,-3.096090977,-2.646104567,-2.364304325,-2.330494899,-2.074936855
3681,eaaff660,1750,23312,10,160,-4.121182482,-3.285336769,-3.105925452,-2.655165571,-2.367640306,-2.339830812,-2.078453573
3682,eaaff660,2000,26027,10,160,-4.129962208,-3.293250604,-3.114494901,-2.663150974,-2.371151899,-2.348024356,-2.082108554
3683,eaaff660,2250,28742,10,160,-4.137719159,-3.300329064,-3.122087806,-2.670287257,-2.374694146,-2.355323703,-2.085767397
3684,eaaff660,2500,31457,10,160,-4.144666944,-3.306730856,-3.128904039,-2.676736691,-2.378192137,-2.361904337,-2.089362096
3685,eba732b3,25,1591.5,6,50.33333333,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.420776131,-2.093421355,-1.329301091
3686,eba732b3,250,4849.5,6,50.33333333,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.172582866,-2.093421355,-1.109299731
3687,eba732b3,500,8107.5,6,50.33333333,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.172582866,-2.093421355,-1.109299731
3688,eba732b3,750,11365.5,6,50.33333333,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.172582866,-2.093421355,-1.109299731
3689,eba732b3,1000,14623.5,6,50.33333333,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-1.172582866,-2.093421355,-1.109299731
3690,eba732b3,1250,17610,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3691,eba732b3,1500,20325,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3692,eba732b3,1750,23040,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3693,eba732b3,2000,25755,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3694,eba732b3,2250,28470,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3695,eba732b3,2500,31185,6,160,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.808615893,-2.093421355,-0.788413977
3696,ecefd3a0,25,1898.5,10,50.33333333,-4.916581002,-2.864320493,-2.672648036,-2.411354865,-2.329643564,-2.118999745,-1.992857744
3697,ecefd3a0,250,5156.5,10,50.33333333,-4.938817414,-2.874910379,-2.689637461,-2.618217719,-2.460606645,-2.150850853,-1.978022502
