,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
27541,23b6924e,10_easy_full,10,easy,full,interaction_blind,120,2250,-4.058208385,-3.902326886,-3.865239487,-5.152370188,-5.705217732,-3.675395931,-4.387693766
27542,26e680e4,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.825981742,-2.881609745,-2.570056629,-2.971042015,-2.530271133,-2.509480459,-2.142102175
27543,2fe692a5,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.717238426,-2.326677431,-1.879479623,-0.924973149,-0.49903456,-0.850312592,-0.482285759
27544,31b4fc9e,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.879243307,-2.440179983,-2.057891505,-2.098436134,-1.317750143,-1.632076549,-1.031247101
27545,37bffc4e,10_easy_full,10,easy,full,blocking,120,2250,-4.807817185,-3.972186002,-3.923756226,-3.626145414,-3.556699086,-4.326192853,-4.638962365
27546,3ac5170c,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.727126132,-2.494577806,-2.163856158,-2.069681561,-1.464720784,-1.871985254,-1.322000168
27547,3dfad0f2,10_easy_full,10,easy,full,non-linear,120,2250,-3.479705027,-3.625059782,-3.453621523,-3.714612788,-3.55360365,-4.199489208,-4.493332961
27548,55c68fc5,10_easy_full,10,easy,full,interaction_blind,120,2250,-4.072946222,-3.688379633,-3.700083942,-4.977522698,-5.513159875,-3.623027194,-4.281467752
27549,56e6f5d2,10_easy_full,10,easy,full,non-linear,120,2250,-4.150349324,-3.28488894,-3.013529176,-3.069153228,-3.102477267,-3.017058222,-3.247868075
27550,58d72aaf,10_easy_full,10,easy,full,non-linear,120,2250,-4.098010346,-3.356084665,-3.150812609,-3.946240695,-4.120075387,-3.272995069,-3.657978318
27551,5cd6bb63,10_easy_full,10,easy,full,blocking,120,2250,-3.591687463,-2.782584534,-2.529457975,-3.106813789,-2.489292237,-3.703137873,-3.352054426
27552,67f69d24,10_easy_full,10,easy,full,non-linear,120,2250,-3.373729976,-2.46029752,-2.286165048,-2.446311634,-2.349955865,-2.80630122,-3.068539067
27553,6ac7311a,10_easy_full,10,easy,full,non-linear,120,2250,-4.170513812,-2.705871402,-2.505232537,-2.518027008,-2.830512742,-3.817075675,-4.561190389
27554,6cc4f8b6,10_easy_full,10,easy,full,non-linear,120,2250,-3.805413112,-3.669964442,-3.596630955,-4.034865629,-4.185397591,-4.004939543,-4.535306793
27555,6cd50fc7,10_easy_full,10,easy,full,interaction_blind,120,2250,-4.475744416,-3.970824576,-3.882383417,-4.085890263,-3.954814687,-3.769145913,-3.915047008
27556,6dfbeafe,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.760395841,-2.766446559,-2.503099663,-3.105448099,-2.489794813,-2.374938192,-2.171155911
27557,70bffd4d,10_easy_full,10,easy,full,interaction,120,2250,-4.388036536,-3.064212198,-2.839041996,-2.777592108,-2.860126226,-3.751193986,-4.457590609
27558,72caeffe,10_easy_full,10,easy,full,non-linear,120,2250,-4.022986773,-3.686066056,-3.585519533,-4.674961034,-4.817684929,-3.616338707,-3.924525437
27559,75bbec9c,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.954654689,-3.266036655,-3.029665879,-3.644545785,-3.467323686,-3.14788122,-2.906591097
27560,76c104da,10_easy_full,10,easy,full,density,120,2250,-4.31073708,-6.019905618,-5.765214889,-5.713315049,-5.773319531,-5.578881668,-5.753655733
27561,89cbc391,10_easy_full,10,easy,full,non-linear,120,2250,-4.537190605,-3.56608197,-3.427757354,-3.755519472,-4.143652686,-4.108025734,-5.102649447
27562,8de6a2af,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.310353835,-2.255369124,-1.936380652,-1.182367897,-0.962673793,-1.126619758,-0.94975811
27563,92a70054,10_easy_full,10,easy,full,interaction,120,2250,-4.407243335,-3.444435751,-3.29219753,-3.192547576,-3.4139992,-4.025392662,-4.702802597
27564,9ae751bc,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.91640103,-2.378700346,-1.995499734,-1.822034028,-1.090028223,-1.73396795,-1.08124574
27565,a2d68973,10_easy_full,10,easy,full,non-linear,120,2250,-3.483866351,-3.520501353,-3.418350887,-5.342757774,-4.971603349,-5.834546737,-6.035314464
27566,abdacc98,10_easy_full,10,easy,full,blocking,120,2250,-4.222071237,-2.968079363,-2.753554803,-2.750441965,-2.435373722,-3.681610578,-4.038290571
27567,acc6e9d4,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.89742433,-3.044090794,-2.783087543,-3.083101102,-2.851444183,-2.473617981,-2.316069143
27568,aefbe715,10_easy_full,10,easy,full,linear,120,2250,-5.276828503,-5.264718698,-5.410009606,-5.809761062,-5.386520162,-5.474039863,-5.347278133
27569,b4a4f22a,10_easy_full,10,easy,full,blocking,120,2250,-4.185155272,-3.336184104,-3.047148487,-2.825004977,-2.580668563,-3.328032648,-3.386141777
27570,b8a4fbaa,10_easy_full,10,easy,full,linear,120,2250,-3.975308401,-3.651626448,-3.705785081,-5.047097066,-6.174938122,-3.748688267,-4.977690112
27571,b9bbef4c,10_easy_full,10,easy,full,interaction,120,2250,-4.817558055,-3.447640621,-3.263863945,-3.128264185,-3.694440176,-3.785765291,-4.968484682
27572,c0dfd341,10_easy_full,10,easy,full,interaction_blind,120,2250,-3.837202064,-3.454953737,-3.252029657,-4.084143006,-4.116202713,-2.883960531,-2.972693946
27573,c6aad6d0,10_easy_full,10,easy,full,blocking_blind,120,2250,-4.069752366,-3.58483275,-3.322367896,-3.958818914,-3.63036386,-3.037328581,-2.747404787
27574,c8c4f85a,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.751856375,-2.854941115,-2.474147029,-2.311965811,-1.642876062,-1.952191713,-1.342790382
27575,cccfd3ac,10_easy_full,10,easy,full,non-linear,120,2250,-3.842466756,-3.799038458,-3.713862985,-5.238275091,-5.443792326,-4.405313836,-4.679384311
27576,cff10c9a,10_easy_full,10,easy,full,interaction_blind,120,2250,-3.829457014,-3.220224576,-2.930645613,-3.428756874,-3.471885122,-2.445816767,-2.567450516
27577,d0e6841e,10_easy_full,10,easy,full,non-linear,120,2250,-4.597382808,-3.869325463,-3.725871579,-4.122041779,-4.192319052,-4.245114599,-4.794485874
27578,d4cbca4e,10_easy_full,10,easy,full,interaction_blind,120,2250,-3.973302177,-3.68032568,-3.575135806,-4.850845398,-5.082610711,-3.487224049,-3.847060489
27579,d6c10e9a,10_easy_full,10,easy,full,non-linear,120,2250,-3.694206423,-2.73559587,-2.523962968,-3.515164742,-3.079915074,-3.342381046,-3.445352349
27580,dacfd3d4,10_easy_full,10,easy,full,non-linear,120,2250,-4.014544485,-3.415201957,-3.24428252,-4.206714921,-4.064158817,-4.007391711,-4.089345732
27581,daf74d3f,10_easy_full,10,easy,full,blocking_blind,120,2250,-3.529249972,-3.188386945,-2.795478282,-2.30770621,-1.706146801,-2.222953002,-1.6911258
27582,e6abcdb2,10_easy_full,10,easy,full,interaction_blind,120,2250,-3.362777,-3.082930584,-2.863853324,-3.255178772,-3.462175048,-2.711611651,-2.967479633
27583,e9bbf006,10_easy_full,10,easy,full,blocking_blind,120,2250,-4.266653464,-3.436884756,-3.20271169,-3.663921525,-3.389088019,-3.215155329,-3.136269246
27584,f1fbe0de,10_easy_full,10,easy,full,non-linear,120,2250,-3.79416111,-2.938918871,-2.626817793,-3.183795028,-2.789606862,-3.023724554,-2.932886749
27585,f5dac888,10_easy_full,10,easy,full,blocking_blind,120,2250,-4.760009777,-4.61763271,-4.552377654,-5.010286362,-4.761732181,-4.619611529,-4.53464246
27586,fcf4f6d3,10_easy_full,10,easy,full,non-linear,120,2250,-4.013278382,-3.356729194,-3.296610043,-4.394889344,-4.856420455,-4.586182393,-5.554495319
27587,fedbec09,10_easy_full,10,easy,full,interaction_blind,120,2250,-3.9455769,-3.602849683,-3.417278771,-4.583405763,-4.759592069,-3.18451247,-3.43720311
27588,29bff31a,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.793512092,-2.618317371,-2.053748264,-0.555561895,-0.341399502,-0.495634685,-0.323143549
27589,2fd101b0,10_easy_pruned,10,easy,pruned,density,120,2250,-4.919828428,-5.247690037,-5.448996438,-6.217655267,-6.145956571,-6.037450819,-6.453281991
27590,39afd1eb,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.949027515,-2.874601926,-2.529697145,-2.316546619,-2.442743901,-1.20327531,-1.370091591
27591,3ab7160d,10_easy_pruned,10,easy,pruned,non-linear,120,2250,-4.097933138,-3.620363881,-3.595709835,-4.388624439,-4.750365419,-3.947707664,-4.384696074
27592,3ebbc051,10_easy_pruned,10,easy,pruned,density,120,2250,-2.331369993,-4.547826586,-4.261347449,-4.227119603,-3.419911282,-4.164833513,-3.400712398
27593,43dbc360,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-4.178892125,-3.865692552,-3.721008436,-4.34133441,-4.269071157,-3.59553686,-3.791771022
27594,44b696ef,10_easy_pruned,10,easy,pruned,interaction,120,2250,-4.695924549,-3.819280954,-3.608973963,-3.288771456,-4.511064648,-4.430740985,-5.782295799
27595,46c12352,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.469169488,-3.936197819,-3.730746758,-4.400876202,-4.21861163,-3.568261388,-3.442987103
27596,47dbc824,10_easy_pruned,10,easy,pruned,non-linear,120,2250,-4.32200312,-3.276293966,-3.118361045,-3.650067831,-3.763611868,-3.755175488,-4.292650078
27597,4eb4f441,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.202237477,-2.4102272,-2.064255217,-1.168372827,-1.049947735,-1.13103485,-1.037680594
27598,4ecfea32,10_easy_pruned,10,easy,pruned,non-linear,120,2250,-3.911564054,-3.874131843,-3.808226772,-4.839139629,-4.992466435,-4.032475096,-4.185606566
27599,4fb692a0,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.079855253,-3.27028939,-3.01466703,-3.640795689,-3.922227968,-2.758433577,-3.04594583
27600,5aebf3c2,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.682478521,-3.109114422,-3.082000995,-3.693158517,-3.787622054,-2.989790604,-3.350227588
27601,76bfdf0b,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-4.251439286,-4.065643474,-4.07671668,-5.145521938,-5.489049687,-3.494593963,-4.061989323
27602,89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.801749499,-3.754005841,-3.572777033,-4.838256303,-4.923895462,-3.447570921,-3.644768672
27603,8defd34b,10_easy_pruned,10,easy,pruned,blocking,120,2250,-4.669759515,-3.832431502,-3.572398286,-3.515105615,-3.477954408,-4.276891101,-4.480206035
27604,92f69945,10_easy_pruned,10,easy,pruned,blocking,120,2250,-3.514322059,-2.897332342,-2.544640531,-2.736109178,-2.079190616,-2.360115844,-2.087065175
27605,a2c12212,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-2.89735579,-3.411290564,-3.196333471,-3.171987158,-2.566580917,-3.124135063,-2.551044227
27606,a7bfd4fc,10_easy_pruned,10,easy,pruned,density,120,2250,-3.088792384,-3.397357511,-3.259679572,-4.136754897,-3.829436881,-4.418879634,-4.51547928
27607,acb11b17,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.340866913,-2.409946015,-2.064070622,-1.168112134,-1.039614699,-1.130739263,-1.027244582
27608,b9e10f8b,10_easy_pruned,10,easy,pruned,blocking,120,2250,-4.306487834,-2.797162609,-2.473427087,-1.977172147,-1.783882896,-3.423536034,-3.61263203
27609,c3dfd812,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.824932062,-3.747570611,-3.661898199,-4.584349293,-5.101994681,-3.62688994,-4.083435203
27610,c7c6f18d,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.856195754,-2.979665619,-2.59029996,-2.635023533,-2.21862207,-2.050326126,-1.675261598
27611,cdc50047,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.565183407,-3.519405411,-3.364414384,-4.285725694,-4.533138351,-3.216615738,-3.496115868
27612,ceafe698,10_easy_pruned,10,easy,pruned,interaction,120,2250,-3.840570325,-3.111083727,-2.974310155,-2.841563194,-3.488102452,-2.874346844,-3.251302647
27613,cec10cc8,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.202237477,-2.4102272,-2.064255217,-1.168372827,-1.049947735,-1.13103485,-1.037680594
27614,d5aff345,10_easy_pruned,10,easy,pruned,non-linear,120,2250,-4.201063049,-4.064657209,-4.05863245,-5.425365271,-5.842894328,-4.384668925,-4.835296014
27615,e2bbe5e1,10_easy_pruned,10,easy,pruned,interaction,120,2250,-3.228457297,-3.418313318,-3.227421652,-3.093667286,-3.170236194,-3.488161693,-3.698076381
27616,eec719ce,10_easy_pruned,10,easy,pruned,non-linear,120,2250,-3.755277762,-3.019206154,-2.87040943,-3.574062514,-3.627902405,-3.052055065,-3.350278511
27617,f8efd664,10_easy_pruned,10,easy,pruned,blocking_blind,120,2250,-3.164751956,-3.169662651,-2.853551195,-2.089172784,-1.922598191,-2.043359126,-1.9080008
27618,fdc4f07b,10_easy_pruned,10,easy,pruned,interaction_blind,120,2250,-3.419859386,-2.977518262,-2.721355714,-2.729277265,-2.789858848,-1.908628543,-1.986756376
27619,18c75602,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.161421584,-2.784871471,-2.565814174,-1.839168478,-2.183283332,-1.62097676,-1.875330109
27620,1debf4d1,10_medium_full,10,medium,full,interaction_blind,120,2250,-3.306363279,-3.765236448,-3.497311743,-2.137982713,-3.260753668,-2.000267783,-3.217991561
27621,33bbca9a,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.504392759,-2.696646244,-2.458756355,-2.057438209,-1.733236648,-1.867536718,-1.529065449
27622,34d51755,10_medium_full,10,medium,full,interaction_blind,120,2250,-3.293304315,-2.701964357,-2.528416666,-2.168507527,-2.256476505,-1.980851026,-2.092138056
27623,36ebe4da,10_medium_full,10,medium,full,blocking,120,2250,-3.765589004,-2.961244088,-2.70607755,-2.156112412,-1.849773915,-2.256182764,-2.120749087
27624,38cbc1f6,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.24994435,-3.146969211,-2.945705204,-2.759173857,-2.922209776,-2.519493152,-2.553916485
27625,39b67ab6,10_medium_full,10,medium,full,density,120,2250,-3.145921218,-3.674980225,-3.529502241,-4.69633832,-4.467895969,-5.449825025,-5.428313048
27626,40f6b779,10_medium_full,10,medium,full,blocking_blind,120,2250,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-1.015863783,-2.43731333,-0.973101676
27627,48ec02bc,10_medium_full,10,medium,full,blocking,120,2250,-4.185852275,-3.030593764,-2.847825919,-2.996412459,-2.81498338,-2.911902005,-2.878837868
27628,4cb73467,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.456418268,-2.984464153,-2.805481134,-2.614824136,-2.461269303,-2.275770635,-2.076054399
27629,4cffe209,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.326960219,-3.52023141,-3.368808991,-2.901991333,-2.924621063,-2.507525315,-2.519290539
27630,4de4f27d,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.497258983,-3.479409658,-3.357275738,-3.117372803,-3.106350615,-2.68840517,-2.576937327
27631,4ffbe4e0,10_medium_full,10,medium,full,density,120,2250,-3.055048851,-4.192680463,-4.181648294,-3.969293062,-5.092064017,-3.860582829,-5.078306607
27632,53d72c88,10_medium_full,10,medium,full,blocking_blind,120,2250,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-1.015863783,-2.43731333,-0.973101676
27633,54d4fd9d,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.605544657,-3.191835472,-3.026183882,-2.98063926,-3.015808272,-2.599193336,-2.547731282
27634,54f6b927,10_medium_full,10,medium,full,blocking_blind,120,2250,-3.999097427,-3.083924621,-2.925799645,-2.924756459,-2.887388665,-2.708636041,-2.557754006
27635,72e6961c,10_medium_full,10,medium,full,blocking,120,2250,-3.657358512,-2.896472751,-2.639353602,-1.927917445,-1.692120036,-2.367453157,-2.650380496
27636,76abf978,10_medium_full,10,medium,full,non-linear,120,2250,-3.892652463,-3.721341871,-3.689587058,-5.098453578,-5.116865734,-4.275394668,-4.234615071
27637,81a10227,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.493648238,-3.121943478,-2.927780985,-2.763943176,-2.640571253,-2.309740645,-2.259635898
27638,81a6c621,10_medium_full,10,medium,full,non-linear,120,2250,-4.115347758,-3.663085032,-3.589616611,-4.655167555,-4.721085113,-4.241776688,-4.38172151
27639,85e50169,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.432967653,-2.973655116,-2.777048232,-2.380665477,-2.327489631,-2.085378989,-1.808677262
27640,89fbc220,10_medium_full,10,medium,full,blocking_blind,120,2250,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.384908278,-2.468324748,-2.076911861
27641,93c70cc1,10_medium_full,10,medium,full,blocking_blind,120,2250,-3.883468121,-3.418939414,-3.261585843,-2.887384803,-2.643431133,-2.757022778,-2.559395676
27642,96abd246,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.101463186,-2.724409527,-2.525658695,-2.102819576,-1.913989973,-1.989749235,-1.814683957
27643,9ea4fe94,10_medium_full,10,medium,full,interaction_blind,120,2250,-3.402073212,-2.609590131,-2.384707543,-1.725232291,-1.897865266,-1.595203955,-1.812879324
27644,a0a4f4ea,10_medium_full,10,medium,full,blocking,120,2250,-3.749182147,-3.915787767,-3.792468409,-3.488197306,-3.302170627,-3.672322995,-3.749217163
27645,a5e116c5,10_medium_full,10,medium,full,density,120,2250,-2.236234981,-3.156973826,-2.990711473,-2.491786296,-2.479937567,-2.682838086,-2.692363701
27646,a7b511d6,10_medium_full,10,medium,full,blocking,120,2250,-3.924433818,-3.292901215,-3.089452359,-2.713429902,-2.461357187,-2.982178112,-3.02303596
27647,b0d5043d,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.085906723,-3.7000963,-3.566482751,-3.25840248,-3.434824034,-3.153681842,-3.24698386
27648,b3dbd892,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.435288549,-3.38465043,-3.144081749,-2.872287757,-2.749138203,-2.564484417,-2.346713978
27649,b9bbc96c,10_medium_full,10,medium,full,blocking,120,2250,-3.650205062,-2.85315467,-2.654353774,-2.562255833,-2.527841347,-2.572119111,-2.755342865
27650,bca124ea,10_medium_full,10,medium,full,interaction_blind,120,2250,-3.845115981,-2.610183517,-2.398767441,-1.528276425,-1.869002555,-1.52601247,-1.734464029
27651,bfabcc7d,10_medium_full,10,medium,full,interaction_blind,120,2250,-3.158991473,-3.441618756,-3.254106217,-2.808829684,-3.409310904,-2.679925633,-3.199438143
27652,c6c100be,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.322433428,-3.068003529,-2.848412235,-2.552550569,-2.501276523,-2.149245805,-2.030309129
27653,e0a10efa,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.003907455,-3.183804542,-2.962940274,-2.359293548,-2.632470859,-2.352713523,-2.497006291
27654,e3a4effd,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.13167337,-3.909412966,-3.793559175,-3.626003178,-3.576824867,-3.239605276,-3.095874163
27655,e5b69f84,10_medium_full,10,medium,full,blocking_blind,120,2250,-3.787942029,-2.668360849,-2.489481222,-1.933408143,-1.90274088,-1.82087711,-1.645778888
27656,eaaff660,10_medium_full,10,medium,full,blocking_blind,120,2250,-4.137719159,-3.300329064,-3.122087806,-2.670287257,-2.366632797,-2.355323703,-2.075581028
27657,f8e11654,10_medium_full,10,medium,full,interaction_blind,120,2250,-4.2511383,-3.109368709,-2.932909793,-2.321504413,-2.426020521,-2.275993486,-2.321607465
27658,19b680e2,10_medium_pruned,10,medium,pruned,blocking_blind,120,2250,-4.51814978,-2.758587418,-2.496590721,-2.205107352,-1.615434947,-2.132999536,-1.578822217
27659,1feffe13,10_medium_pruned,10,medium,pruned,interaction_blind,120,2250,-5.314382283,-2.255617629,-1.917497176,-0.561849533,-0.55897945,-0.51262302,-0.545796716
27660,29e72a67,10_medium_pruned,10,medium,pruned,blocking,120,2250,-5.511031551,-4.215889986,-4.185670747,-3.821362895,-3.681991497,-4.735373166,-4.917881688
27661,2bd72f3e,10_medium_pruned,10,medium,pruned,interaction_blind,120,2250,-5.031910425,-2.23435765,-2.02344008,-1.219783773,-1.245883276,-1.188493032,-1.236447568
27662,31cfd831,10_medium_pruned,10,medium,pruned,interaction_blind,120,2250,-3.386808644,-3.723595891,-3.507309827,-2.429516059,-3.840035426,-2.290775302,-3.807913551
27663,33a74451,10_medium_pruned,10,medium,pruned,blocking_blind,120,2250,-4.591723085,-2.978579773,-2.799401798,-3.026003079,-2.738524698,-2.393167562,-2.336283829
27664,3ed1161d,10_medium_pruned,10,medium,pruned,density,120,2250,-2.576046828,-3.489465234,-3.39046494,-3.67463887,-3.948943329,-2.923942379,-3.199697065
27665,42f75809,10_medium_pruned,10,medium,pruned,interaction_blind,120,2250,-5.031910425,-2.23435765,-2.02344008,-1.219783773,-1.245883276,-1.188493032,-1.236447568
27666,43c516b5,10_medium_pruned,10,medium,pruned,blocking_blind,120,2250,-4.5228067,-2.354506723,-2.128109023,-2.153581398,-1.723829229,-1.714656212,-1.31074946
27667,43cad2c3,10_medium_pruned,10,medium,pruned,non-linear,120,2250,-4.881355407,-3.412678267,-3.253048821,-3.372968669,-3.351853776,-3.343379807,-3.358110482
27668,4fba815c,10_medium_pruned,10,medium,pruned,blocking_blind,120,2250,-4.120202425,-2.155795443,-1.937973188,-1.594336922,-1.182685187,-1.565724083,-1.171449028
