possible_moves,board_name,time_rel,move_ranking,solved,top_score,userid,prev_action,score_move,player,time_between,position,time,time_prev_move,move_number,first_move_in_path,move_number_in_path,condition,second_score
66,logs/10_easy_full_dec19,179465,25,wrong,2.8742205047699514,f1fbe0de,click,0.2777777777777778,1,10.216,2_8,1513612020156,1513612009940,14,False,3,"10,easy,full",2.394297739805978
66,logs/10_easy_full_dec19,190064,2,wrong,2.8742205047699514,f1fbe0de,undo,1.6111111111111112,1,4.873,1_8,1513612030755,1513612025882,15,False,3,"10,easy,full",2.394297739805978
65,logs/10_easy_full_dec19,191151,0,wrong,0,f1fbe0de,click,0,2,1.087,1_9,1513612031842,1513612030755,16,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,219319,15,wrong,3.71832482993197,f1fbe0de,reset,0.6989767573696147,1,10.091,5_3,1513612060010,1513612049919,17,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,222096,57,wrong,0,f1fbe0de,click,-0.9020956104335226,2,2.777,4_4,1513612062787,1513612060010,18,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,223574,0,wrong,11.283293164405805,f1fbe0de,click,11.283293164405805,1,1.478,5_4,1513612064265,1513612062787,19,False,3,"10,easy,full",3.71832482993197
65,logs/10_easy_full_dec19,231895,63,wrong,0,f1fbe0de,click,-6.286114398422091,2,8.321,5_2,1513612072586,1513612064265,20,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,241113,0,wrong,50010.14923043381,f1fbe0de,click,50010.14923043381,1,9.218,6_5,1513612081804,1513612072586,21,False,5,"10,easy,full",5.569977793878893
68,logs/10_easy_full_dec19,25427,0,wrong,3.71832482993197,f5dac888,,3.71832482993197,1,25.39,4_9,1513539860040,1513539834650,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,28194,58,wrong,0,f5dac888,click,-0.9914921037448511,2,2.767,4_4,1513539862807,1513539860040,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,30053,7,wrong,5001.475694444444,f5dac888,click,1.618521347394974,1,1.859,5_9,1513539864666,1513539862807,3,False,3,"10,easy,full",9.805555555555555
65,logs/10_easy_full_dec19,36014,0,wrong,0,f5dac888,click,0,2,5.961,2_9,1513539870627,1513539864666,4,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,38138,11,wrong,5001.475694444444,f5dac888,click,0.8041924116786754,1,2.124,6_9,1513539872751,1513539870627,5,False,5,"10,easy,full",7.868976975405545
68,logs/10_easy_full_dec19,49912,28,wrong,3.71832482993197,f5dac888,reset,0.2777777777777778,1,6.851,2_8,1513539884525,1513539877674,6,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,53557,66,wrong,0,f5dac888,click,-9.75,2,3.645,1_8,1513539888170,1513539884525,7,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,56631,4,wrong,3.71832482993197,f5dac888,reset,1.6111111111111112,1,1.048,1_8,1513539891244,1513539890196,8,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,58177,0,wrong,0,f5dac888,click,0,2,1.546,1_9,1513539892790,1513539891244,9,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,62522,18,wrong,2.8742205047699514,f5dac888,click,0.48611111111111116,1,4.345,2_8,1513539897135,1513539892790,10,False,3,"10,easy,full",2.4303429705215405
65,logs/10_easy_full_dec19,65423,49,wrong,0,f5dac888,click,-0.53125,2,2.901,0_8,1513539900036,1513539897135,11,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,66879,4,wrong,2.8742205047699514,f5dac888,click,1.750090937755773,1,1.456,4_8,1513539901492,1513539900036,12,False,5,"10,easy,full",2.718628587529685
63,logs/10_easy_full_dec19,70293,0,wrong,0,f5dac888,click,0,2,3.414,5_8,1513539904906,1513539901492,13,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,110358,23,wrong,3.71832482993197,f5dac888,reset,0.38888888888888895,1,39.247,2_9,1513539944971,1513539905724,14,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,111894,0,wrong,0,f5dac888,click,0,2,1.536,0_9,1513539946507,1513539944971,15,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,114050,1,wrong,11.429231859410429,f5dac888,click,5.180555555555555,1,2.156,1_9,1513539948663,1513539946507,16,False,3,"10,easy,full",5.180555555555555
65,logs/10_easy_full_dec19,114758,0,wrong,0,f5dac888,click,0,2,0.708,4_9,1513539949371,1513539948663,17,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,115860,7,wrong,5000.0,f5dac888,click,0.8620578231292518,1,1.102,4_8,1513539950473,1513539949371,18,False,5,"10,easy,full",4.6757520562465595
63,logs/10_easy_full_dec19,116508,57,wrong,0,f5dac888,click,-1.2570861678004537,2,0.648,2_8,1513539951121,1513539950473,19,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,117035,31,wrong,5000.0,f5dac888,click,0.05555555555555555,1,0.527,0_8,1513539951648,1513539951121,20,False,7,"10,easy,full",4.6757520562465595
61,logs/10_easy_full_dec19,117524,49,wrong,0,f5dac888,click,-0.674135957144199,2,0.489,5_8,1513539952137,1513539951648,21,False,8,"10,easy,full",0
60,logs/10_easy_full_dec19,118063,8,wrong,5000.0,f5dac888,click,0.7139044700720525,1,0.539,6_6,1513539952676,1513539952137,22,False,9,"10,easy,full",4.6757520562465595
59,logs/10_easy_full_dec19,118462,33,wrong,0,f5dac888,click,-0.24159297052154194,2,0.399,7_8,1513539953075,1513539952676,23,False,10,"10,easy,full",0
58,logs/10_easy_full_dec19,118972,33,wrong,5000.0,f5dac888,click,0,1,0.51,9_8,1513539953585,1513539953075,24,False,11,"10,easy,full",7.322427243086581
68,logs/10_easy_full_dec19,148793,10,wrong,3.71832482993197,f5dac888,reset,0.9914921037448511,1,29.114,4_4,1513539983406,1513539954292,25,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,149129,47,wrong,0,f5dac888,click,-0.6677267573696147,2,0.336,5_3,1513539983742,1513539983406,26,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,149539,17,wrong,3.71832482993197,f5dac888,click,0.5555196467147017,1,0.41,6_2,1513539984152,1513539983742,27,False,3,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,160687,4,wrong,3.71832482993197,f5dac888,reset,1.6111111111111112,1,9.833,1_8,1513539995300,1513539985467,28,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,166082,0,wrong,0,f5dac888,click,0,2,5.395,0_8,1513540000695,1513539995300,29,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,168063,27,wrong,5000.055555555556,f5dac888,click,0.29166666666666663,1,1.981,2_8,1513540002676,1513540000695,30,False,3,"10,easy,full",3.71832482993197
65,logs/10_easy_full_dec19,174286,64,wrong,0,f5dac888,click,-5000.0,2,6.223,1_9,1513540008899,1513540002676,31,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,175341,4,wrong,2.8742205047699514,f5dac888,click,1.750090937755773,1,1.055,4_8,1513540009954,1513540008899,32,False,5,"10,easy,full",2.718628587529685
63,logs/10_easy_full_dec19,178339,0,wrong,0,f5dac888,click,0,2,2.998,5_8,1513540012952,1513540009954,33,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,183444,4,wrong,3.71832482993197,f5dac888,reset,1.6111111111111112,1,0.674,1_8,1513540018057,1513540017383,34,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,186176,0,wrong,0,f5dac888,click,0,2,2.732,1_9,1513540020789,1513540018057,35,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,188643,18,wrong,2.8742205047699514,f5dac888,click,0.48611111111111116,1,2.467,2_8,1513540023256,1513540020789,36,False,3,"10,easy,full",2.4303429705215405
65,logs/10_easy_full_dec19,188935,49,wrong,0,f5dac888,click,-0.53125,2,0.292,0_8,1513540023548,1513540023256,37,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,195991,8,wrong,2.8742205047699514,f5dac888,click,1.1111111111111112,1,7.056,0_5,1513540030604,1513540023548,38,False,5,"10,easy,full",2.718628587529685
68,logs/10_easy_full_dec19,218042,9,wrong,3.71832482993197,f5dac888,reset,1.0868055555555556,1,16.308,0_5,1513540052655,1513540036347,39,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,219310,0,wrong,0,f5dac888,click,0,2,1.268,4_9,1513540053923,1513540052655,40,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,233621,0,wrong,3.71832482993197,f5dac888,reset,3.71832482993197,1,0.572,4_9,1513540068234,1513540067662,41,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,234467,66,wrong,0,f5dac888,click,-5001.475694444444,2,0.846,0_5,1513540069080,1513540068234,42,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,237121,3,wrong,9.805555555555555,f5dac888,click,1.7970861678004537,1,2.654,2_9,1513540071734,1513540069080,43,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,240059,0,wrong,0,f5dac888,click,0,2,2.938,1_9,1513540074672,1513540071734,44,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,242575,23,wrong,4.6757520562465595,f5dac888,click,0.3472222222222222,1,2.516,2_8,1513540077188,1513540074672,45,False,5,"10,easy,full",2.394297739805978
68,logs/10_easy_full_dec19,316203,3,wrong,3.71832482993197,f5dac888,reset,1.6666666666666667,1,44.143,1_9,1513540150816,1513540106673,46,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,320125,23,wrong,3.71832482993197,f5dac888,undo,0.38888888888888895,1,1.099,2_9,1513540154738,1513540153639,47,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,325564,58,wrong,0,f5dac888,click,-0.9914921037448511,2,5.439,4_4,1513540160177,1513540154738,48,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,329115,2,wrong,17.26738969059024,f5dac888,click,7.868976975405545,1,3.551,5_4,1513540163728,1513540160177,49,False,3,"10,easy,full",9.805555555555555
65,logs/10_easy_full_dec19,338046,33,wrong,0,f5dac888,click,-0.3497704081632651,2,8.931,4_2,1513540172659,1513540163728,50,False,4,"10,easy,full",0
65,logs/10_easy_full_dec19,349030,38,wrong,0,f5dac888,undo,-0.530745934468462,2,4.305,4_7,1513540183643,1513540179338,51,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,351239,4,wrong,50007.33298870238,f5dac888,click,5.806502267573697,1,2.209,4_8,1513540185852,1513540183643,52,False,5,"10,easy,full",17.33683413503468
68,logs/10_easy_full_dec19,371013,9,wrong,3.71832482993197,f5dac888,undo,1.0868055555555556,1,5.42,0_5,1513540205626,1513540200206,53,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,374637,61,wrong,0,f5dac888,click,-1.1735402494331066,2,3.624,9_8,1513540209250,1513540205626,54,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,376014,35,wrong,5007.710519503945,f5dac888,click,0,1,1.377,9_4,1513540210627,1513540209250,55,False,3,"10,easy,full",2.5907737927518113
65,logs/10_easy_full_dec19,376842,51,wrong,0,f5dac888,click,-0.5647222222222222,2,0.828,9_9,1513540211455,1513540210627,56,False,4,"10,easy,full",0
66,logs/10_easy_full_dec19,379869,35,wrong,5007.710519503945,f5dac888,undo,0,1,1.211,9_4,1513540214482,1513540213271,57,False,3,"10,easy,full",2.5907737927518113
68,logs/10_easy_full_dec19,385951,9,wrong,3.71832482993197,f5dac888,undo,1.0868055555555556,1,1.202,0_5,1513540220564,1513540219362,58,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,79982,6,wrong,3.71832482993197,fcf4f6d3,,1.238339002267574,1,79.942,7_5,1511192682779,1511192602837,1,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,83739,64,wrong,0,fcf4f6d3,click,-1.6375644715479882,2,3.757,7_7,1511192686536,1511192682779,2,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,86844,17,wrong,3.71832482993197,fcf4f6d3,click,0.9159878034053859,1,3.105,7_4,1511192689641,1511192686536,3,False,3,"10,easy,full",2.8117205047699514
65,logs/10_easy_full_dec19,88042,0,wrong,0,fcf4f6d3,click,0,2,1.198,7_3,1511192690839,1511192689641,4,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,155580,37,wrong,3.71832482993197,fcf4f6d3,reset,0,1,54.887,9_4,1511192758377,1511192703490,5,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,156954,41,wrong,0,fcf4f6d3,click,-0.2220096371882086,2,1.374,9_8,1511192759751,1511192758377,6,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,158744,41,wrong,3.71832482993197,fcf4f6d3,click,0,1,1.79,9_9,1511192761541,1511192759751,7,False,3,"10,easy,full",2.831624149659861
65,logs/10_easy_full_dec19,164773,58,wrong,0,fcf4f6d3,click,-0.9914921037448511,2,6.029,4_4,1511192767570,1511192761541,8,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,169172,0,wrong,8.148100655449555,fcf4f6d3,click,8.148100655449555,1,4.399,5_4,1511192771969,1511192767570,9,False,5,"10,easy,full",3.71832482993197
63,logs/10_easy_full_dec19,171727,34,wrong,0,fcf4f6d3,click,-0.44487835272175935,2,2.555,4_7,1511192774524,1511192771969,10,False,6,"10,easy,full",0
62,logs/10_easy_full_dec19,173872,2,wrong,50007.33298870238,fcf4f6d3,click,5.806502267573697,1,2.145,4_8,1511192776669,1511192774524,11,False,7,"10,easy,full",5.865795529257069
61,logs/10_easy_full_dec19,195520,36,wrong,0,fcf4f6d3,click,-0.3924829931972789,2,21.648,5_6,1511192798317,1511192776669,12,False,8,"10,easy,full",0
60,logs/10_easy_full_dec19,202125,20,wrong,50007.220871120626,fcf4f6d3,click,0.9926287250600438,1,6.605,6_7,1511192804922,1511192798317,13,False,9,"10,easy,full",9.75
59,logs/10_easy_full_dec19,252671,48,wrong,0,fcf4f6d3,click,-1.6043253968253963,2,50.546,5_5,1511192855468,1511192804922,14,False,10,"10,easy,full",0
58,logs/10_easy_full_dec19,255493,5,wrong,50010.62120204886,fcf4f6d3,click,4.218141998416724,1,2.822,6_4,1511192858290,1511192855468,15,False,11,"10,easy,full",18.818687641723358
68,logs/10_easy_full_dec19,270357,10,wrong,3.71832482993197,fcf4f6d3,undo,0.9914921037448511,1,5.03,4_4,1511192873154,1511192868124,16,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,276983,47,wrong,0,fcf4f6d3,click,-0.6677267573696147,2,6.626,5_3,1511192879780,1511192873154,17,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,278809,27,wrong,3.71832482993197,fcf4f6d3,click,0.22097222222222224,1,1.826,4_2,1511192881606,1511192879780,18,False,3,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,302375,27,wrong,3.71832482993197,fcf4f6d3,undo,0.314297052154195,1,19.1,5_1,1511192905172,1511192886072,19,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,307509,10,wrong,3.71832482993197,fcf4f6d3,undo,0.9914921037448511,1,1.361,4_4,1511192910306,1511192908945,20,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,323133,2,wrong,3.71832482993197,fcf4f6d3,undo,2.394297739805978,1,10.132,5_4,1511192925930,1511192915798,21,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,329152,0,wrong,0,fcf4f6d3,click,0,2,6.019,6_5,1511192931949,1511192925930,22,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,334822,21,wrong,3.71832482993197,fcf4f6d3,click,0.41206443129520054,1,5.67,3_2,1511192937619,1511192931949,23,False,3,"10,easy,full",1.6666666666666667
65,logs/10_easy_full_dec19,338424,0,wrong,0,fcf4f6d3,click,0,2,3.602,2_1,1511192941221,1511192937619,24,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,359258,25,wrong,3.71832482993197,fcf4f6d3,undo,0.3590107709750567,1,2.338,4_7,1511192962055,1511192959717,25,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,373885,53,wrong,0,fcf4f6d3,click,-0.6391565028378217,2,14.627,4_4,1511192976682,1511192962055,26,False,2,"10,easy,full",0
68,logs/10_easy_full_dec19,60698,9,wrong,3.71832482993197,fedbec09,,1.0868055555555556,1,60.644,0_5,1513614540138,1513614479494,1,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,81789,4,wrong,3.71832482993197,fedbec09,undo,1.6111111111111112,1,11.175,1_8,1513614561229,1513614550054,2,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,118320,37,wrong,3.71832482993197,fedbec09,undo,0,1,26.854,6_3,1513614597760,1513614570906,3,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,120530,62,wrong,0,fedbec09,click,-1.2732974244924795,2,2.21,6_2,1513614599970,1513614597760,4,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,126930,41,wrong,3.71832482993197,fedbec09,click,0,1,6.4,8_3,1513614606370,1513614599970,5,False,3,"10,easy,full",2.8843423868561193
65,logs/10_easy_full_dec19,128470,63,wrong,0,fedbec09,click,-2.8558987608850246,2,1.54,7_3,1513614607910,1513614606370,6,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,137722,13,wrong,3.71832482993197,fedbec09,reset,0.7926133786848073,1,3.039,4_8,1513614617162,1513614614123,7,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,139510,62,wrong,0,fedbec09,click,-1.3126417233560093,2,1.788,2_8,1513614618950,1513614617162,8,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,142845,0,wrong,3.662769274376415,fedbec09,click,3.662769274376415,1,3.335,4_9,1513614622285,1513614618950,9,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,144234,64,wrong,0,fedbec09,click,-5001.475694444444,2,1.389,0_5,1513614623674,1513614622285,10,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,149150,18,wrong,9.875,fedbec09,click,0.5621863133813685,1,4.916,5_7,1513614628590,1513614623674,11,False,5,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,156487,37,wrong,3.71832482993197,fedbec09,reset,0,1,3.405,0_9,1513614635927,1513614632522,12,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,158043,64,wrong,0,fedbec09,click,-1.6111111111111112,2,1.556,1_8,1513614637483,1513614635927,13,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,161814,27,wrong,8.053081300567563,fedbec09,click,0.2361111111111111,1,3.771,1_9,1513614641254,1513614637483,14,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,162808,62,wrong,0,fedbec09,click,-1.4716666666666667,2,0.994,2_9,1513614642248,1513614641254,15,False,4,"10,easy,full",0
64,logs/10_easy_full_dec19,167484,7,wrong,2.394297739805978,fedbec09,click,1.0555555555555556,1,4.676,0_5,1513614646924,1513614642248,16,False,5,"10,easy,full",2.251181956017119
63,logs/10_easy_full_dec19,170224,0,wrong,0,fedbec09,click,0,2,2.74,4_9,1513614649664,1513614646924,17,False,6,"10,easy,full",0
68,logs/10_easy_full_dec19,200969,3,wrong,3.71832482993197,fedbec09,reset,1.6666666666666667,1,27.15,1_9,1513614680409,1513614653259,18,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,202916,66,wrong,0,fedbec09,click,-5000.0,2,1.947,1_8,1513614682356,1513614680409,19,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,210045,30,wrong,12.24697018945645,fedbec09,click,0.1111111111111111,1,7.129,2_8,1513614689485,1513614682356,20,False,3,"10,easy,full",2.8742205047699514
65,logs/10_easy_full_dec19,212127,56,wrong,0,fedbec09,click,-0.7766666666666666,2,2.082,2_9,1513614691567,1513614689485,21,False,4,"10,easy,full",0
68,logs/10_easy_full_dec19,215616,21,wrong,3.71832482993197,fedbec09,reset,0.4737244897959183,1,1.837,6_6,1513614695056,1513614693219,22,True,1,"10,easy,full",2.8742205047699514
68,logs/10_easy_full_dec19,227797,17,wrong,3.71832482993197,fedbec09,reset,0.5912140911591461,1,1.134,6_2,1513614707237,1513614706103,23,True,1,"10,easy,full",2.8742205047699514
67,logs/10_easy_full_dec19,230450,0,wrong,0,fedbec09,click,0,2,2.653,6_3,1513614709890,1513614707237,24,False,2,"10,easy,full",0
66,logs/10_easy_full_dec19,232450,9,wrong,3.71832482993197,fedbec09,click,1.0868055555555556,1,2.0,0_5,1513614711890,1513614709890,25,False,3,"10,easy,full",2.5569588348159757
65,logs/10_easy_full_dec19,233844,0,wrong,0,fedbec09,click,0,2,1.394,4_9,1513614713284,1513614711890,26,False,4,"10,easy,full",0
66,logs/10_easy_pruned_dec19,63485,0,validatedCorrect,9.805555555555555,29bff31a,,9.805555555555555,1,63.458,1_9,1511912583469,1511912520011,1,True,1,"10,easy,pruned",2.8742205047699514
65,logs/10_easy_pruned_dec19,68788,64,validatedCorrect,0,29bff31a,click,-5000.0,2,5.303,1_8,1511912588772,1511912583469,2,False,2,"10,easy,pruned",0
64,logs/10_easy_pruned_dec19,70613,0,validatedCorrect,50000.5,29bff31a,click,50000.5,1,1.825,2_9,1511912590597,1511912588772,3,False,3,"10,easy,pruned",6.044847408391365
66,logs/10_easy_pruned_dec19,27968,26,validatedCorrect,9.805555555555555,2fd101b0,,0.2932511337868481,1,27.765,4_7,1511916294822,1511916267057,1,True,1,"10,easy,pruned",2.8742205047699514
65,logs/10_easy_pruned_dec19,37297,52,validatedCorrect,0,2fd101b0,click,-0.6391565028378217,2,9.329,4_4,1511916304151,1511916294822,2,False,2,"10,easy,pruned",0
64,logs/10_easy_pruned_dec19,38958,13,validatedCorrect,9.805555555555555,2fd101b0,click,0.8113340780099024,1,1.661,5_6,1511916305812,1511916304151,3,False,3,"10,easy,pruned",7.868976975405545
63,logs/10_easy_pruned_dec19,41027,62,validatedCorrect,0,2fd101b0,click,-50002.19770408163,2,2.069,6_5,1511916307881,1511916305812,4,False,4,"10,easy,pruned",0
