,userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind
22200,4de4f27d,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.543403537,-3.522414485,-3.402588273,-3.16085267,-3.352942143,-2.74796423,-2.734674843
22201,4ffbe4e0,10_medium_full,10,medium,full,density,0.05,6400,-3.055048851,-4.192680463,-4.181648294,-3.969293062,-5.845540137,-3.860582829,-5.854643122
22202,53d72c88,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-3.642835516,-3.765236448,-3.283057139,-2.57502826,-0.832221307,-2.43731333,-0.812319595
22203,54d4fd9d,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-4.61662779,-3.202508801,-3.037158583,-3.055695659,-3.294695202,-2.641743652,-2.717311293
22204,54f6b927,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-3.999030539,-3.083323676,-2.925606847,-3.003313219,-3.11067908,-2.787150025,-2.674846352
22205,72e6961c,10_medium_full,10,medium,full,blocking,0.05,6400,-3.657358512,-2.896472751,-2.639353602,-1.92578733,-1.798291792,-2.375531467,-2.811802929
22206,76abf978,10_medium_full,10,medium,full,non-linear,0.05,6400,-3.919142439,-3.770556431,-3.741711347,-5.546538453,-5.640593537,-4.460070902,-4.460309999
22207,81a10227,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-4.493515976,-3.120519913,-2.927295013,-2.799504197,-2.784349889,-2.295349962,-2.344567592
22208,81a6c621,10_medium_full,10,medium,full,non-linear,0.05,6400,-4.115262266,-3.662697089,-3.589455497,-4.902418173,-5.060434401,-4.230329148,-4.474605873
22209,85e50169,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.432801732,-2.972224086,-2.776570592,-2.419286733,-2.526332724,-2.124753202,-1.887289468
22210,89fbc220,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.505180761,-2.468324748,-2.12183273
22211,93c70cc1,10_medium_full,10,medium,full,blocking,0.05,6400,-3.940943981,-3.47084704,-3.317561422,-2.992815696,-2.755462228,-2.980038647,-2.759485864
22212,96abd246,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.100953032,-2.719099154,-2.523875248,-2.092576041,-1.876576283,-1.980643828,-1.781545072
22213,9ea4fe94,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-3.401742067,-2.606716319,-2.383730836,-1.720944291,-2.021758978,-1.591751797,-1.945888635
22214,a0a4f4ea,10_medium_full,10,medium,full,blocking,0.05,6400,-3.818404963,-3.980125866,-3.860313074,-3.55256733,-3.494195788,-3.764370754,-3.980971116
22215,a5e116c5,10_medium_full,10,medium,full,density,0.05,6400,-2.235311254,-3.1456087,-2.9869669,-2.477386248,-2.527834517,-2.673295293,-2.750020831
22216,a7b511d6,10_medium_full,10,medium,full,blocking,0.05,6400,-3.956308924,-3.323417448,-3.120912907,-2.784352816,-2.572218104,-3.039878517,-3.14039629
22217,b0d5043d,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-4.117403669,-3.729879717,-3.597517525,-3.28702633,-3.740461553,-3.173136525,-3.447755707
22218,b3dbd892,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.435288549,-3.38465043,-3.144081749,-2.971867667,-2.890222377,-2.664760754,-2.417405447
22219,b9bbc96c,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-3.650091014,-2.851999046,-2.65396986,-2.687906921,-2.765643935,-2.640479101,-2.918163701
22220,bca124ea,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-3.844554765,-2.604661004,-2.396856826,-1.518243721,-2.06882081,-1.517735593,-1.833699258
22221,bfabcc7d,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-3.158812586,-3.439570352,-3.253429264,-2.806078567,-3.786985911,-2.677751299,-3.509430097
22222,c6c100be,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.322381064,-3.067485018,-2.848236421,-2.605863802,-2.733525218,-2.184505733,-2.140372166
22223,e0a10efa,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-4.003907455,-3.183804542,-2.962940274,-2.353963323,-2.891798642,-2.347914555,-2.665652749
22224,e3a4effd,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.204221545,-3.977764192,-3.864955746,-3.742899991,-3.850188398,-3.351688818,-3.277074253
22225,e5b69f84,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-3.78745231,-2.663190161,-2.487761865,-1.922742234,-1.972001433,-1.811383829,-1.612272595
22226,eaaff660,10_medium_full,10,medium,full,blocking_blind,0.05,6400,-4.206915133,-3.365932771,-3.190425728,-2.736222599,-2.444609627,-2.422121862,-2.160763568
22227,f8e11654,10_medium_full,10,medium,full,interaction_blind,0.05,6400,-4.275770386,-3.131570069,-2.956901008,-2.342655144,-2.638655891,-2.323912117,-2.464886826
22228,19b680e2,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.517847587,-2.755613757,-2.495561928,-2.199705127,-1.552969066,-2.128542757,-1.525780676
22229,1feffe13,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-5.314382283,-2.255617629,-1.917497176,-0.550953507,-0.535940911,-0.503627345,-0.530343646
22230,29e72a67,10_medium_pruned,10,medium,pruned,blocking,0.05,6400,-5.628773394,-4.381249213,-4.355779921,-4.030519094,-3.932589894,-4.977993362,-5.314711233
22231,2bd72f3e,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-5.031124722,-2.226515554,-2.020739145,-1.204335528,-1.222634932,-1.175296578,-1.21871553
22232,31cfd831,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-3.386808644,-3.723595891,-3.507309827,-2.429516059,-4.655388059,-2.290775302,-4.641301775
22233,33a74451,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.607730878,-2.991605596,-2.81458302,-3.245027085,-2.90658086,-2.473661568,-2.410505594
22234,3ed1161d,10_medium_pruned,10,medium,pruned,density,0.05,6400,-2.575044398,-3.479524912,-3.38699953,-3.811568257,-4.19969959,-2.915433528,-3.307996838
22235,42f75809,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-5.031124722,-2.226515554,-2.020739145,-1.204335528,-1.222634932,-1.175296578,-1.21871553
22236,43c516b5,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.522504507,-2.351533061,-2.127080231,-2.305242708,-1.838028001,-1.788536413,-1.354016605
22237,43cad2c3,10_medium_pruned,10,medium,pruned,non-linear,0.05,6400,-4.880718521,-3.405801358,-3.250659061,-3.539079016,-3.506132293,-3.510917984,-3.519629797
22238,4fba815c,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.119636104,-2.150467642,-1.936108877,-1.655341513,-1.14966568,-1.628807331,-1.144739054
22239,5efbf191,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-5.126932491,-3.290888905,-3.066899035,-3.419885592,-3.777020199,-2.206539738,-2.588897059
22240,6db76212,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.58764888,-2.065097101,-1.829261528,-1.451695942,-0.840136426,-1.393959788,-0.832087093
22241,71ebc315,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.583081217,-2.082480962,-1.859008459,-1.262087057,-0.924453008,-1.214148517,-0.917641198
22242,76f6a1e9,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.542629395,-3.540279632,-3.393223268,-4.264958397,-4.468287079,-2.43049084,-3.019827439
22243,93ebead7,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.544800373,-3.029317928,-2.885297689,-4.057726982,-3.901634099,-2.793653948,-3.210972355
22244,94a4f5d4,10_medium_pruned,10,medium,pruned,interaction,0.05,6400,-4.54360325,-2.621301922,-2.305651318,-1.261863053,-1.40679435,-1.684168009,-1.872819056
22245,95e69707,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.920623641,-2.040840955,-1.822938278,-1.276959631,-0.898914377,-1.226878828,-0.892129296
22246,9ba1165f,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.168353458,-2.140661427,-1.930333257,-1.92152552,-1.31222445,-1.910272313,-1.309116911
22247,9da51cdd,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.464476818,-2.819773079,-2.639997216,-2.672046514,-2.844248764,-1.673752777,-1.976045144
22248,9dd11e8e,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.324438,-3.238014601,-3.062133783,-3.763176991,-3.603967342,-2.779757915,-2.833819186
22249,a9cbcabb,10_medium_pruned,10,medium,pruned,blocking,0.05,6400,-4.922484789,-2.465916795,-2.228030558,-2.417097302,-1.923063195,-2.404243763,-1.930409468
22250,abd12ee2,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.118376893,-3.549992486,-3.278877245,-3.297759031,-3.040040318,-2.529122819,-2.339966753
22251,b0c6f3a8,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.785699207,-3.180356781,-3.0177982,-3.863747725,-3.716066063,-2.871969316,-2.747232613
22252,bdd7483e,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-3.941138894,-2.652930272,-2.416529088,-1.746190002,-1.781050427,-1.691338091,-1.779766954
22253,cefc077d,10_medium_pruned,10,medium,pruned,blocking,0.05,6400,-5.050412288,-3.249959112,-3.069110599,-2.276973778,-2.066753523,-2.242339339,-2.070379738
22254,d0f687f1,10_medium_pruned,10,medium,pruned,blocking,0.05,6400,-4.920649652,-3.670580068,-3.59003033,-4.188769552,-3.56239019,-3.713904926,-3.882168207
22255,d1bbc1e6,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.168353458,-2.140661427,-1.930333257,-1.92152552,-1.31222445,-1.910272313,-1.309116911
22256,d8aacc7a,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-5.031124722,-2.226515554,-2.020739145,-1.204335528,-1.222634932,-1.175296578,-1.21871553
22257,d9fa7f02,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-3.540959324,-3.620411655,-3.137884655,-1.634680977,-1.4103287,-1.49594022,-1.396242416
22258,daa11f50,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.48572305,-2.92114605,-2.713951907,-3.2913957,-3.169287603,-2.438684687,-2.620942471
22259,e1b6994c,10_medium_pruned,10,medium,pruned,density,0.05,6400,-4.335429019,-6.415376013,-6.174112514,-5.422510674,-5.310334536,-5.353140296,-5.303291394
22260,e9b10766,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.604475509,-2.479231937,-2.253055945,-1.816182643,-1.879129369,-1.391932801,-1.489275987
22261,ecefd3a0,10_medium_pruned,10,medium,pruned,blocking_blind,0.05,6400,-4.975529235,-2.907779545,-2.725218437,-3.201936372,-3.0025248,-2.316876049,-2.156124156
22262,eefbf52d,10_medium_pruned,10,medium,pruned,interaction_blind,0.05,6400,-4.596193552,-2.536939579,-2.350711029,-2.192599684,-2.385240846,-1.893759558,-1.974648402
22267,17e120dd,6_hard_full,6,hard,full,interaction,0.1,6400,-2.86873797,-2.466909809,-2.416418122,-2.37185169,-3.478168834,-2.889910495,-3.494654166
22268,18dac9ef,6_hard_full,6,hard,full,blocking_blind,0.1,6400,-2.524919664,-3.137973241,-2.945339739,-2.967667114,-2.133953702,-2.919133874,-2.131332974
22269,20bfd7bd,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-1.970103702,-1.793507905,-1.753351548,-2.149417324,-2.381459938,-1.604213997,-2.398223656
22270,22dac859,6_hard_full,6,hard,full,interaction,0.1,6400,-4.462814377,-4.213416067,-4.294184991,-4.197989349,-4.57254658,-4.696823944,-4.502354966
22277,26dbf6e9,6_hard_full,6,hard,full,interaction,0.1,6400,-2.514786225,-1.887054128,-1.729005986,-1.191898397,-1.465219401,-1.746362857,-1.606366083
22279,32ebf2e8,6_hard_full,6,hard,full,blocking_blind,0.1,6400,-3.182458333,-2.318907556,-2.253540504,-3.060182517,-2.758999616,-2.566782381,-2.223006703
22282,38ebbf94,6_hard_full,6,hard,full,non-linear,0.1,6400,-2.70674786,-2.012825208,-1.901055552,-3.186517034,-2.759281418,-2.519235249,-2.032639168
22286,3df11bae,6_hard_full,6,hard,full,blocking,0.1,6400,-3.225710618,-2.430130223,-2.340955151,-2.077016021,-1.66264438,-2.250989699,-1.913356682
22289,44a4fa14,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.781184587,-3.354944792,-3.348520613,-2.822987837,-3.705276688,-2.586290518,-3.455160528
22301,5edbbf73,6_hard_full,6,hard,full,interaction,0.1,6400,-3.175354389,-2.801122445,-2.739822712,-2.282215856,-3.258300479,-2.788745069,-3.752875724
22306,67eac875,6_hard_full,6,hard,full,linear,0.1,6400,-4.422677456,-3.81237051,-3.925606147,-4.665875804,-4.409369065,-3.986386475,-3.936475384
22308,69bad0fe,6_hard_full,6,hard,full,interaction,0.1,6400,-2.873237803,-2.116853563,-1.994685483,-1.959770886,-2.522924784,-2.269146571,-2.926128194
22309,6bf51f66,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.184006072,-2.958543385,-2.91285583,-3.060045363,-3.488706026,-2.392321135,-3.110008106
22311,70da8cfb,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.010328361,-2.440050241,-2.35530778,-2.399525313,-2.77672741,-1.696187555,-2.529185709
22318,87b50908,6_hard_full,6,hard,full,interaction,0.1,6400,-3.08310622,-2.464752988,-2.40176635,-2.024688774,-2.830391423,-2.481109105,-3.179687035
22324,8fc76287,6_hard_full,6,hard,full,blocking_blind,0.1,6400,-3.543596741,-2.817897045,-2.777315227,-2.424184996,-2.250815314,-2.591123527,-2.189185004
22325,8fcbec83,6_hard_full,6,hard,full,density,0.1,6400,-3.432107863,-4.013737223,-4.082646789,-4.934709757,-5.762246061,-4.348725656,-5.240056889
22328,91cfd7fb,6_hard_full,6,hard,full,interaction,0.1,6400,-2.705415465,-2.29587611,-2.146952675,-1.762085053,-2.151196962,-1.785521144,-2.039026677
22329,92b722f3,6_hard_full,6,hard,full,non-linear,0.1,6400,-3.419543844,-2.99477359,-2.980378527,-3.242975553,-3.26306211,-3.28310333,-3.338584256
22330,94d6ef33,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.198973624,-2.756950921,-2.687960068,-2.56851136,-3.249328718,-2.301325607,-2.926016998
22333,9adbc2df,6_hard_full,6,hard,full,density,0.1,6400,-2.484474611,-3.068418216,-3.004530777,-2.891643166,-4.033473905,-3.132135641,-3.82420511
22334,9dc50a3d,6_hard_full,6,hard,full,linear,0.1,6400,-3.552077303,-3.439873934,-3.460682166,-4.253484938,-4.216995781,-4.20449505,-4.773430712
22336,a2f6ba1d,6_hard_full,6,hard,full,density,0.1,6400,-1.82753034,-4.110020117,-3.958438023,-3.826287905,-3.374486483,-3.799288852,-3.372139537
22343,b0d518a1,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.651372198,-3.633514504,-3.596063716,-3.726794203,-4.213151519,-3.22048486,-3.410105565
22345,b7a4fe27,6_hard_full,6,hard,full,interaction,0.1,6400,-4.094779625,-3.058973093,-3.046742272,-2.218601172,-2.375673027,-2.676180573,-2.95971028
22347,bae515f2,6_hard_full,6,hard,full,interaction,0.1,6400,-2.378723703,-1.661036613,-1.512941996,-1.10612155,-1.144567571,-1.566248138,-1.598752354
22349,bcdfd2df,6_hard_full,6,hard,full,blocking,0.1,6400,-4.352188228,-4.20692573,-4.256751781,-3.984023731,-3.695174013,-4.435653117,-4.18368697
22350,bed50a1d,6_hard_full,6,hard,full,blocking,0.1,6400,-3.072705849,-2.728765817,-2.562314431,-2.141428342,-1.69675996,-2.337111507,-1.724794969
22358,c7a67aab,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.500368917,-3.943774467,-3.982059573,-4.33634019,-4.576905384,-2.948779623,-3.207633544
22359,c8a4fa50,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.242014895,-3.328404993,-3.289089239,-3.613823586,-3.865494417,-3.058320189,-3.616124961
22362,cceac8ca,6_hard_full,6,hard,full,blocking_blind,0.1,6400,-3.380931955,-3.148489788,-3.17624356,-3.4930114,-3.509934895,-2.819361257,-2.797667283
22367,dbe71b15,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.057813022,-3.139970799,-3.090062746,-3.706103472,-3.890104364,-2.084174506,-2.854200487
22368,dcc4f10e,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-2.745304702,-2.930636406,-2.931027254,-3.517380795,-3.8319801,-1.993482785,-2.580060893
22369,dfcbf407,6_hard_full,6,hard,full,non-linear,0.1,6400,-2.581853252,-2.165901828,-2.06507058,-2.753874946,-2.360529907,-2.468994209,-2.494729657
22370,dfe6bee3,6_hard_full,6,hard,full,non-linear,0.1,6400,-2.866715255,-2.64635506,-2.623380301,-2.724517679,-2.943504214,-2.925005799,-3.040361538
22375,eec7360c,6_hard_full,6,hard,full,interaction_blind,0.1,6400,-3.366884981,-3.088772833,-3.105323666,-3.213798118,-4.106354458,-2.104476677,-2.927456768
22376,efebc5bb,6_hard_full,6,hard,full,interaction,0.1,6400,-4.454015509,-4.515064954,-4.520269281,-4.130586605,-4.223498319,-4.852389778,-4.426382334
22379,f1ebd0b7,6_hard_full,6,hard,full,interaction,0.1,6400,-2.602689685,-2.456735773,-2.405141681,-1.87029787,-5.064630506,-1.882391974,-5.230631253
22381,f3dbeb7e,6_hard_full,6,hard,full,non-linear,0.1,6400,-2.934351849,-2.682145748,-2.635524439,-3.775276809,-3.461722219,-3.359539238,-3.857728081
22383,f6fbf6b1,6_hard_full,6,hard,full,linear,0.1,6400,-4.530478703,-4.156588757,-4.268032954,-4.692779802,-4.460891713,-4.894258021,-5.017927782
22386,fac10d6e,6_hard_full,6,hard,full,linear,0.1,6400,-3.343802492,-3.214266595,-3.282221296,-5.22786342,-5.36759676,-3.492597746,-4.271027371
22395,16d516ad,6_hard_pruned,6,hard,pruned,blocking,0.1,6400,-3.532947248,-2.41235876,-2.363418279,-1.911911019,-1.132410921,-2.959455462,-2.114041947
22396,1dac01e7,6_hard_pruned,6,hard,pruned,blocking,0.1,6400,-3.103363132,-2.019192626,-1.861753433,-2.073581649,-1.482777798,-1.970868945,-1.592392251
22398,25cfdeaf,6_hard_pruned,6,hard,pruned,non-linear,0.1,6400,-2.577496924,-1.972457745,-1.926663543,-3.026935521,-3.193471056,-2.367572234,-2.615336462
22401,2afbbf79,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-3.282303536,-2.928097115,-2.899766002,-3.335806303,-2.890738944,-2.864796815,-3.188156546
22405,2ff50f64,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-2.640531992,-2.23801875,-2.137273196,-2.70384619,-3.479946006,-1.838836637,-2.615068439
22407,30e4feac,6_hard_pruned,6,hard,pruned,density,0.1,6400,-3.392243383,-3.895586801,-3.986332489,-5.726390199,-5.406114686,-3.671031489,-4.209631179
22416,49c72e9b,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-1.911436412,-2.065976755,-2.023405638,-1.618955878,-3.30402096,-1.359273189,-2.194423425
22417,4bca7fc9,6_hard_pruned,6,hard,pruned,blocking,0.1,6400,-3.19781473,-3.323881173,-3.23747608,-3.319289537,-2.220763524,-3.343681143,-3.097657085
22427,5adff9a5,6_hard_pruned,6,hard,pruned,density,0.1,6400,-2.522866261,-2.85003339,-2.730662439,-2.833298023,-3.371404048,-2.637522695,-3.215380129
22428,5dbfe29c,6_hard_pruned,6,hard,pruned,non-linear,0.1,6400,-2.446017319,-1.798721719,-1.702898122,-1.778228683,-2.23986712,-1.976049365,-2.152062368
22432,65afea1f,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-4.235743145,-4.172542532,-4.279345985,-5.221560877,-5.581462115,-3.902403532,-4.634698621
22438,6bb10472,6_hard_pruned,6,hard,pruned,blocking_blind,0.1,6400,-2.33486259,-1.501156556,-1.332478302,-0.95185624,-0.683285342,-0.927114878,-0.681765128
22440,6dd103e2,6_hard_pruned,6,hard,pruned,non-linear,0.1,6400,-2.852032402,-2.360085996,-2.337699217,-3.687947262,-3.510886,-2.586609229,-2.920644939
22442,74e11ee8,6_hard_pruned,6,hard,pruned,blocking_blind,0.1,6400,-2.577688383,-3.265065207,-2.744126258,-2.234043307,-0.72316902,-2.093421355,-0.71771034
22444,7dd704e0,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-2.478508191,-1.893705556,-1.804882435,-1.897390477,-2.359612796,-1.686963352,-2.239094629
22447,81c11c9f,6_hard_pruned,6,hard,pruned,non-linear,0.1,6400,-2.399858415,-1.258081281,-1.163137667,-1.220147543,-1.38892722,-1.284284435,-1.2970749
22452,92a74a76,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-2.681670708,-2.510184447,-2.446956082,-2.739947339,-3.032615336,-2.166243927,-2.249805641
22457,a0f4f1bf,6_hard_pruned,6,hard,pruned,density,0.1,6400,-3.842693666,-3.905510165,-3.939364938,-4.715497584,-4.205548616,-4.197905076,-4.200953321
22459,a2ebe618,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-3.384646464,-3.16455897,-3.175558399,-2.427812487,-3.714018808,-2.143228807,-3.444620425
22462,aafbd6ab,6_hard_pruned,6,hard,pruned,interaction,0.1,6400,-2.947265767,-2.487923216,-2.43529259,-2.408229893,-2.907093472,-2.425664742,-3.200185444
22464,b0e1157c,6_hard_pruned,6,hard,pruned,interaction,0.1,6400,-2.377248227,-1.87218796,-1.779930162,-1.751992104,-2.54950387,-2.320042153,-2.847422775
22468,b9e512db,6_hard_pruned,6,hard,pruned,non-linear,0.1,6400,-2.705694638,-1.497737903,-1.416486639,-2.145420049,-1.647352759,-2.02071605,-2.504420105
22475,c7fffe38,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-2.905180005,-2.849502302,-2.803380642,-3.224946496,-3.231398837,-2.564511583,-2.674558981
22482,d4fac87b,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-3.498141972,-4.31958378,-4.363652871,-4.512212248,-5.374198311,-3.178928412,-3.477861845
22485,daefd33a,6_hard_pruned,6,hard,pruned,interaction_blind,0.1,6400,-2.222852169,-2.254846555,-2.243202769,-3.005872207,-3.831124525,-1.976455049,-2.739495429
