userid,board_name,board_size,board_type,condition,fitted_heuristic,blocking_score,win_score,density,linear,non-linear,interaction,blocking,interaction_blind,blocking_blind,correctness,correct,user_count,num_participants
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-3.925187707,-3.475695025,-3.427365827,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,40,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-4.008083472,-3.475695025,-3.466710715,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,80,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-4.025660605,-3.475695025,-3.47201691,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,160,50,-3.805794096,-3.775565988,-3.582818426,-3.947823011,-4.025660605,-3.475695025,-3.47201691,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-3.978260667,-3.463985842,-3.401136983,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-3.971692659,-3.463985842,-3.393970854,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-4.001611954,-3.463985842,-3.413254056,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-4.094681909,-3.463985842,-3.476187948,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-4.270468504,-3.463985842,-3.592662228,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,100,-3.803838203,-3.767589154,-3.578370664,-4.056661378,-4.304327548,-3.463985842,-3.607296349,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.112874995,-3.456321997,-3.392859642,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.098970069,-3.456321997,-3.38512583,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.116151141,-3.456321997,-3.403390615,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.189406565,-3.456321997,-3.46465079,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.340010206,-3.456321997,-3.578721959,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,200,-3.802775242,-3.761733023,-3.575658587,-4.199402909,-4.575796421,-3.456321997,-3.743322155,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.274887445,-3.451782627,-3.387882264,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.255803786,-3.451782627,-3.379730852,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.263489213,-3.451782627,-3.397215731,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.320574853,-3.451782627,-3.457103466,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.446769058,-3.451782627,-3.568987432,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,400,-3.802219511,-3.757901673,-3.574134022,-4.366919396,-4.651549659,-3.451782627,-3.73057903,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.454697352,-3.449280263,-3.385110331,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.432447129,-3.449280263,-3.376696536,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.4341036,-3.449280263,-3.393676977,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.48021339,-3.449280263,-3.452629513,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.587941869,-3.449280263,-3.562888415,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,800,-3.801935144,-3.75563342,-3.573320957,-4.550004652,-4.765350205,-3.449280263,-3.721940336,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.644832548,-3.447961126,-3.383640202,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.620814697,-3.447961126,-3.375077589,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.619028042,-3.447961126,-3.391766699,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.658597152,-3.447961126,-3.450160472,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.754466898,-3.447961126,-3.559387938,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,1600,-3.801791274,-3.75438352,-3.57290037,-4.741939368,-4.912060454,-3.447961126,-3.716660719,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-4.840560525,-3.447283089,-3.382882035,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-4.815606204,-3.447283089,-3.37423989,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-4.811972114,-3.447283089,-3.390771709,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-4.84794497,-3.447283089,-3.448857777,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-4.936991512,-3.447283089,-3.557495843,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,3200,-3.801718911,-3.753724798,-3.572686371,-4.938612483,-5.082241385,-3.447283089,-3.713683212,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.03920382,-3.446939249,-3.382496886,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.01376715,-3.446939249,-3.37381359,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.009175079,-3.446939249,-3.390263577,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.043258391,-3.446939249,-3.448187833,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.128627953,-3.446939249,-3.556509464,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,6400,-3.801682621,-3.753386266,-3.572578419,-5.137740391,-5.26690591,-3.446939249,-3.712091127,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,5,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.239336107,-3.446766097,-3.382302757,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,10,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.213654604,-3.446766097,-3.373598525,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,blocking_blind,20,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.208574593,-3.446766097,-3.390006761,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,40,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.241688869,-3.446766097,-3.447847995,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,80,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.325147248,-3.446766097,-3.556005477,validatedCorrect,correct,1,130
89cbfdf9,10_easy_pruned,10,easy,pruned,interaction_blind,160,12800,-3.801664448,-3.753214607,-3.572524202,-5.338118088,-5.459706758,-3.446766097,-3.711266194,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.509392785,-2.479024792,-2.301777072,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.462156396,-2.479024792,-2.23997265,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.435065202,-2.479024792,-2.19690877,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.433878654,-2.479024792,-2.18850275,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.433878654,-2.479024792,-2.18850275,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,25,-5.04992834,-3.089497074,-2.914267499,-2.623465988,-2.433878654,-2.479024792,-2.18850275,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379449952,-2.468324748,-2.145248933,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.367849777,-2.468324748,-2.112278267,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.375570709,-2.468324748,-2.111609984,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,50,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.375570709,-2.468324748,-2.111609984,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.362827623,-2.468324748,-2.078243223,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,100,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.380953228,-2.468324748,-2.084454569,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,1600,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,3200,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,80,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.358547753,-2.468324748,-2.074310137,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,160,6400,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.412595264,-2.468324748,-2.08496061,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,5,12800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.487479792,-2.468324748,-2.282009891,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,10,12800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.431521749,-2.468324748,-2.212048767,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,20,12800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.379227186,-2.468324748,-2.145050845,validatedCorrect,correct,1,130
89fbc220,10_medium_full,10,medium,full,blocking_blind,40,12800,-5.04992834,-3.089497074,-2.914267499,-2.611444837,-2.349350386,-2.468324748,-2.095302919,validatedCorrect,correct,1,130
