userid,board_name,board_size,board_type,condition,sizeType,solved,action,time,time_rel,player,score_move,move_ranking,top_possible_score,second_possible_score,num_possible_moves,delta_score,scoreByDeltaScore,deltaScoreByScore,delta_score_direction,position,time_from_action,time_from_click,prev_action,move_number,move_number_in_path,first_move_in_path,time_prev_action
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,290777,,-10000,,,,,-10005.74844,,1.000574844,-1,,2.589,2.589,click,,4,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,302769,,-10000,,,,,-10005.74844,,1.000574844,-1,,0.599,0.599,click,,4,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,324718,,-10000,,,,,-10003.53202,,1.000353202,-1,,4.316,4.316,click,,7,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,342747,,-10000,,,,,-10000,,1,-1,,3.228,3.228,click,,3,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,365426,,0.519557823,,,,,-15.92448597,,-30.65007448,-1,,2.275,2.275,click,,7,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,393683,,1.107692744,,,,,-15.18850857,,-13.71184261,-1,,0.665,0.665,click,,7,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,399968,,16.59096841,,,,,15.05090985,,0.907174884,1,,0.591,0.591,click,,3,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,443688,,11.61300454,,,,,-4.83103926,,-0.416002529,-1,,11.509,11.509,click,,7,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,467721,,-10000,,,,,-10001.98298,,1.000198298,-1,,1.34,1.34,click,,4,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,474798,,-10000,,,,,-10001.98298,,1.000198298,-1,,1.826,1.826,click,,3,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,503516,,0.700380758,,,,,-15.59582055,,-22.26763139,-1,,7.208,7.208,click,,7,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,522728,,-10000,,,,,-10001.54006,,1.000154006,-1,,1.437,1.437,click,,4,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,557605,,-10000,,,,,-10001.18243,,1.000118243,-1,,0.841,0.841,click,,3,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,562639,,-10000,,,,,-10001.18243,,1.000118243,-1,,1.898,1.898,click,,3,,1.51E+12
89cbc391,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,582871,,-10000,,,,,-10000,,1,-1,,2.518,2.518,click,,5,,1.51E+12
8de6a2af,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,434431,,10000,,,,,0,,0,1,,316.816,316.816,click,,7,,1.51E+12
92a70054,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,136654,,3.237042695,,,,,-14.08849585,,-4.352273719,-1,,3.98,3.98,click,,4,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,134711,,13.22222222,,,,,1.111111111,,0.084033613,1,,22.958,22.958,click,,4,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,170101,,0.972222222,,,,,-12.25,,-12.6,-1,,14.155,14.155,click,,3,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,216768,,14.74957483,,,,,1.527352608,,0.103552314,1,,12.445,12.445,click,,4,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,298086,,0.972222222,,,,,-12.25,,-12.6,-1,,6.604,6.604,click,,5,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,343443,,0.25,,,,,-12.97222222,,-51.88888888,-1,,1.405,1.405,click,,5,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,371306,,12.11111111,,,,,-1.111111111,,-0.091743119,-1,,8.176,8.176,click,,4,,1.51E+12
9ae751bc,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,441001,,10000,,,,,0,,0,1,,40.423,40.423,click,,7,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,90373,,10.86934854,,,,,9.89712632,,0.910553773,1,,6.73,6.73,click,,7,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,143369,,1.74622449,,,,,-0.236759718,,-0.135583781,-1,,3.644,3.644,click,,7,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,227221,,15.73795395,,,,,15.01993241,,0.954376437,1,,1.942,1.942,click,,4,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,269788,,10000,,,,,9988.386995,,0.9988387,1,,17.106,17.106,click,,7,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,299934,,-10000,,,,,-10004.7886,,1.00047886,-1,,1.605,1.605,click,,4,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,336597,,1.165816327,,,,,10001.16582,,8578.680525,1,,2.095,2.095,click,,9,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,378709,,-10000,,,,,-10001.98298,,1.000198298,-1,,4.189,4.189,click,,4,,1.51E+12
abdacc98,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,413489,,10000,,,,,9988.386995,,0.9988387,1,,5.211,5.211,click,,9,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,97812,,0.972222222,,,,,-13.77735261,,-14.17099126,-1,,8.175,8.175,click,,5,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,169412,,0.972222222,,,,,-11.13888889,,-11.45714286,-1,,6.484,6.484,click,,5,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,198591,,0.222222222,,,,,-13,,-58.50000006,-1,,9.95,9.95,click,,3,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,260400,,0.972222222,,,,,-12.25,,-12.6,-1,,7.374,7.374,click,,3,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,282553,,12.11111111,,,,,11.55555556,,0.954128441,1,,7.825,7.825,click,,4,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,387212,,26.53017715,,,,,5.169066035,,0.194837223,1,,8.637,8.637,click,,8,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,405553,,0.222222222,,,,,-13,,-58.50000006,-1,,10.46,10.46,click,,3,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,434655,,13.27795965,,,,,12.30573743,,0.926779246,1,,2.258,2.258,click,,8,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,465222,,17.32553855,,,,,15.74031179,,0.908503464,1,,2.708,2.708,click,,3,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,478204,,17.32553855,,,,,15.74031179,,0.908503464,1,,7.467,7.467,click,,4,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,516526,,0.977047424,,,,,-9999.545017,,-10234.45206,-1,,2.529,2.529,click,,7,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,543007,,17.32553855,,,,,15.74031179,,0.908503464,1,,4.321,4.321,click,,4,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,553964,,0.972222222,,,,,-12.25,,-12.6,-1,,7.056,7.056,click,,3,,1.51E+12
acc6e9d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,571012,,2.813063103,,,,,-14.51247545,,-5.158958373,-1,,3.661,3.661,click,,3,,1.51E+12
aefbe715,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,271428,,-10000,,,,,0,,0,1,,8.92,8.92,click,,36,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,117807,,0.903985261,,,,,0.903985261,,1,1,,3.973,3.973,click,,6,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,184553,,-10000,,,,,-10016.2962,,1.00162962,-1,,10.095,10.095,click,,7,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,238078,,16.4440438,,,,,16.4440438,,1,1,,10.009,10.009,click,,6,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,332165,,13.22222222,,,,,1.111111111,,0.084033613,1,,35.219,35.219,click,,4,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,383391,,-10000,,,,,-10000.3125,,1.00003125,-1,,5.258,5.258,click,,5,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,431527,,-10000,,,,,0,,0,1,,11.004,11.004,click,,7,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,491643,,-10000,,,,,-10000.97222,,1.000097222,-1,,15.019,15.019,click,,8,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,524141,,-10000,,,,,-10000.97222,,1.000097222,-1,,4.096,4.096,click,,7,,1.51E+12
b4a4f22a,10_easy_full,10,easy,full,10easy,solvedCorrect,reset,1.51E+12,561878,,0.972222222,,,,,-13.77735261,,-14.17099126,-1,,5.941,5.941,click,,5,,1.51E+12
b8a4fbaa,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,192046,,0.941337868,,,,,-0.806354875,,-0.85660516,-1,,1.515,1.515,click,,5,,1.51E+12
b8a4fbaa,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,224089,,1.747692744,,,,,0.565264561,,0.323434747,1,,0.804,0.804,click,,3,,1.51E+12
b8a4fbaa,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,242559,,5.252962471,,,,,2.776284466,,0.528517857,1,,6.551,6.551,click,,3,,1.51E+12
b8a4fbaa,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,250601,,2.494829932,,,,,1.547380952,,0.620235044,1,,1.271,1.271,click,,3,,1.51E+12
b9bbef4c,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,90542,,3.286066699,,,,,3.286066699,,1,1,,1.4,1.4,click,,5,,1.51E+12
b9bbef4c,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,169424,,16.4440438,,,,,16.4440438,,1,1,,18.507,18.507,click,,5,,1.51E+12
c0dfd341,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,190679,,0.972222222,,,,,-12.25,,-12.6,-1,,9.373,9.373,click,,6,,1.51E+12
c0dfd341,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,252566,,0.941337868,,,,,0.183004535,,0.19440898,1,,8.81,8.81,click,,6,,1.51E+12
c0dfd341,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,336684,,0.721111111,,,,,-14.02846372,,-19.45395586,-1,,3.33,3.33,click,,7,,1.51E+12
c0dfd341,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,430526,,10000,,,,,0,,0,1,,65.106,65.106,click,,7,,1.51E+12
c6aad6d0,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,69303,,13.27795965,,,,,12.30573743,,0.926779246,1,,2.121,2.121,click,,7,,1.51E+12
c6aad6d0,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,130656,,0.923539293,,,,,0.923539293,,1,1,,1.713,1.713,click,,11,,1.51E+12
c6aad6d0,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,147519,,0.361111111,,,,,-11.75,,-32.53846155,-1,,9.092,9.092,click,,3,,1.51E+12
c6aad6d0,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,194638,,0.173611111,,,,,-1.379722222,,-7.947200004,-1,,4.068,4.068,click,,5,,1.51E+12
c6aad6d0,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,253324,,10000,,,,,0,,0,1,,36.19,36.19,click,,7,,1.51E+12
c8c4f85a,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,328208,,10000,,,,,0,,0,1,,190.896,190.896,click,,7,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,81689,,1.224705215,,,,,0.721111111,,0.588803822,1,,5.061,5.061,click,,6,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,109432,,1.35957483,,,,,-1.983651263,,-1.459023232,-1,,2.877,2.877,click,,7,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,151527,,11,,,,,-33.42366827,,-3.038515297,-1,,1.916,1.916,click,,10,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,173135,,0.298611111,,,,,-3.044571979,,-10.19577593,-1,,1.972,1.972,click,,7,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,200247,,12.49914966,,,,,11.27444444,,0.902016917,1,,2.764,2.764,click,,8,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,219375,,0.173611111,,,,,0.111111111,,0.64,1,,1.924,1.924,click,,7,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,245999,,0.972222222,,,,,-12.25,,-12.6,-1,,10.245,10.245,click,,6,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,256838,,12.11111111,,,,,12.04861111,,0.99483945,1,,2.268,2.268,click,,4,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,285669,,11,,,,,10.17587114,,0.925079195,1,,3.491,3.491,click,,8,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,326557,,0.0625,,,,,-0.298611111,,-4.777777776,-1,,5.7,5.7,click,,6,,1.51E+12
cccfd3ac,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,366307,,0.111111111,,,,,-0.861111111,,-7.750000007,-1,,2.761,2.761,click,,9,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,87689,,1.553333333,,,,,-11.66888889,,-7.512160231,-1,,6.033,6.033,click,,3,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,137829,,11,,,,,10.44444444,,0.949494949,1,,5.911,5.911,click,,3,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,207253,,10000,,,,,9995.211405,,0.999521141,1,,6.09,6.09,click,,3,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,223026,,0.824128863,,,,,-3.964466617,,-4.810493595,-1,,6.574,6.574,click,,4,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,254655,,1.553333333,,,,,-11.66888889,,-7.512160231,-1,,12.559,12.559,click,,3,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,274120,,11.67532927,,,,,8.081156932,,0.692156662,1,,6.66,6.66,click,,5,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,294336,,1.553333333,,,,,-11.66888889,,-7.512160231,-1,,9.639,9.639,click,,3,,1.51E+12
cff10c9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,469659,,10000,,,,,9965.617171,,0.996561717,1,,162.085,162.085,click,,5,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,71444,,-10000,,,,,0,,0,1,,1.791,1.791,click,,7,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,108832,,1.517438581,,,,,-0.684245562,,-0.450921422,-1,,4.469,4.469,click,,9,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,140242,,13.83110118,,,,,12.648673,,0.914509469,1,,6.594,6.594,click,,4,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,180899,,0.555555556,,,,,-11.55555556,,-20.79999999,-1,,6.366,6.366,click,,3,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,212700,,0.111111111,,,,,-0.25,,-2.250000002,-1,,3.061,3.061,click,,5,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,252088,,-10000,,,,,-10000,,1,-1,,1.547,1.547,click,,4,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,301386,,23.00335883,,,,,22.1189484,,0.961552987,1,,10.765,10.765,click,,7,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,368560,,-10000,,,,,0,,0,1,,4.524,4.524,click,,8,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,423591,,-10000,,,,,-10001.18243,,1.000118243,-1,,1.116,1.116,click,,6,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,468077,,11.61300454,,,,,-4.683196776,,-0.40327176,-1,,2.931,2.931,click,,7,,1.51E+12
d0e6841e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,518409,,0.173611111,,,,,0.173611111,,1,1,,17.904,17.904,click,,7,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,149163,,-10000,,,,,-10001.77486,,1.000177486,-1,,11.177,11.177,click,,3,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,184256,,0.25,,,,,-11.86111111,,-47.44444444,-1,,14.557,14.557,click,,6,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,234701,,14.19222222,,,,,13.27105962,,0.935093843,1,,9.282,9.282,click,,8,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,286121,,19.55162319,,,,,18.08739796,,0.925109787,1,,3.392,3.392,click,,7,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,300707,,10000,,,,,9987.888889,,0.998788889,1,,2.858,2.858,click,,3,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,420758,,1.486605248,,,,,0.069876223,,0.047003886,1,,12.796,12.796,click,,6,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,453716,,11,,,,,-1.111111111,,-0.101010101,-1,,12.815,12.815,click,,4,,1.51E+12
d4cbca4e,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,584820,,6.948156624,,,,,-5.555437481,,-0.799555592,-1,,32.162,32.162,click,,6,,1.51E+12
d6c10e9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,238070,,1.35414966,,,,,-9.64585034,,-7.12317894,-1,,3.094,3.094,click,,16,,1.51E+12
d6c10e9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,374139,,11.67532927,,,,,-4.062624683,,-0.347966605,-1,,1.603,1.603,click,,8,,1.51E+12
d6c10e9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,403240,,10000,,,,,20000,,2,1,,1.417,1.417,click,,9,,1.51E+12
d6c10e9a,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,491554,,11.61300454,,,,,-4.124949416,,-0.355200879,-1,,4.147,4.147,click,,6,,1.51E+12
dacfd3d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,48456,,0.972222222,,,,,-12.25,,-12.6,-1,,1.925,1.925,click,,5,,1.51E+12
dacfd3d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,89003,,0.972222222,,,,,0.75,,0.771428572,1,,4.42,4.42,click,,10,,1.51E+12
dacfd3d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,139194,,10000,,,,,10.02777778,,0.001002778,1,,3.311,3.311,click,,8,,1.51E+12
dacfd3d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,184737,,0.543611111,,,,,0.097222222,,0.178845171,1,,5.977,5.977,click,,15,,1.51E+12
dacfd3d4,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,278523,,-10000,,,,,-10000.99008,,1.000099008,-1,,16.703,16.703,click,,7,,1.51E+12
daf74d3f,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,250532,,10000,,,,,0,,0,1,,37.91,37.91,click,,7,,1.51E+12
e6abcdb2,10_easy_full,10,easy,full,10easy,validatedCorrect,reset,1.51E+12,92175,,10000,,,,,0,,0,1,,16.317,16.317,click,,7,,1.51E+12
f1fbe0de,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,114354,,0.361111111,,,,,-11.75,,-32.53846155,-1,,5.106,5.106,click,,4,,1.51E+12
f1fbe0de,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,154453,,13.27795965,,,,,12.30573743,,0.926779246,1,,10.004,10.004,click,,6,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,43061,,11.60838482,,,,,8.371342129,,0.721146159,1,,4.923,4.923,click,,5,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,71111,,13.27795965,,,,,12.30573743,,0.926779246,1,,0.818,0.818,click,,6,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,150854,,1.111039293,,,,,-0.871944914,,-0.784801149,-1,,1.315,1.315,click,,3,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,182770,,13.27795965,,,,,12.69462632,,0.956067548,1,,4.431,4.431,click,,6,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,201734,,12.11111111,,,,,11.13888889,,0.919724771,1,,5.743,5.743,click,,5,,1.51E+12
f5dac888,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,250256,,0.694444444,,,,,-2.899727891,,-4.175608166,-1,,7.681,7.681,click,,5,,1.51E+12
fcf4f6d3,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,100693,,1.831975607,,,,,-0.644702398,,-0.351916475,-1,,12.651,12.651,click,,4,,1.51E+12
fedbec09,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,153082,,1.124372627,,,,,-16.20116592,,-14.40907181,-1,,3.932,3.932,click,,5,,1.51E+12
fedbec09,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,173819,,12.11111111,,,,,11.63888889,,0.961009174,1,,3.595,3.595,click,,6,,1.51E+12
fedbec09,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,213779,,0.222222222,,,,,-13,,-58.50000006,-1,,1.652,1.652,click,,4,,1.51E+12
fedbec09,10_easy_full,10,easy,full,10easy,wrong,reset,1.51E+12,240070,,12.11111111,,,,,10.92868293,,0.902368315,1,,6.226,6.226,click,,4,,1.51E+12
29bff31a,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,190388,,10000,,,,,9970.5,,0.99705,1,,119.775,119.775,click,,3,,1.51E+12
2fd101b0,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,147570,,11,,,,,-0.25,,-0.022727273,-1,,1.417,1.417,click,,28,,1.51E+12
39afd1eb,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,99214,,10000,,,,,9970.5,,0.99705,1,,10.953,10.953,click,,3,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,45477,,5.490040152,,,,,4.365667525,,0.795197741,1,,2.667,2.667,click,,5,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,62405,,2.971371882,,,,,1.7889437,,0.602059847,1,,5.537,5.537,click,,4,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,106290,,13.22222222,,,,,11.94390922,,0.903320866,1,,11.413,11.413,click,,6,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,157229,,0.80329932,,,,,-1.179684888,,-1.468549591,-1,,8.657,8.657,click,,4,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,249076,,0.824128863,,,,,-15.47207245,,-18.77385097,-1,,5.35,5.35,click,,7,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,387827,,-10000,,,,,-10002.29685,,1.000229685,-1,,1.797,1.797,click,,8,,1.51E+12
3ab7160d,10_easy_pruned,10,easy,pruned,10easy,validatedCorrect,reset,1.51E+12,555601,,10000,,,,,0,,0,1,,83.634,83.634,click,,5,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,143379,,-10000,,,,,-10015.95142,,1.001595142,-1,,2.53,2.53,click,,5,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,154625,,0.972222222,,,,,-12.25,,-12.6,-1,,1.875,1.875,click,,4,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,219511,,10000,,,,,9970.5,,0.99705,1,,14.392,14.392,click,,4,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,281194,,-10000,,,,,0,,0,1,,1.563,1.563,click,,5,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,366197,,1.764712293,,,,,-1.071084175,,-0.606945494,-1,,3.695,3.695,click,,4,,1.51E+12
43dbc360,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,409423,,0.222222222,,,,,-10.77777778,,-48.50000006,-1,,2.755,2.755,click,,5,,1.51E+12
46c12352,10_easy_pruned,10,easy,pruned,10easy,wrong,reset,1.51E+12,179564,,0.972222222,,,,,-12.25,,-12.6,-1,,8.212,8.212,click,,4,,1.51E+12
